t,rail,mW,zone,C
1780554403.7561235,VDD_IN,5126.976,,
1780554403.7561235,VDD_CPU_GPU_CV,1269.76,,
1780554403.7561235,VDD_SOC,1428.48,,
1780554403.7561235,,,cpu-thermal,53.968
1780554403.7561235,,,gpu-thermal,54.468
1780554403.7561235,,,soc0-thermal,52.468
1780554403.7561235,,,soc1-thermal,52.093
1780554403.7561235,,,soc2-thermal,52.125
1780554403.7561235,,,tj-thermal,54.218
1780554403.8617132,VDD_IN,5031.232,,
1780554403.8617132,VDD_CPU_GPU_CV,1228.096,,
1780554403.8617132,VDD_SOC,1426.176,,
1780554403.8617132,,,cpu-thermal,53.843
1780554403.8617132,,,gpu-thermal,54.25
1780554403.8617132,,,soc0-thermal,52.562
1780554403.8617132,,,soc1-thermal,52.093
1780554403.8617132,,,soc2-thermal,52.125
1780554403.8617132,,,tj-thermal,54.25
1780554403.9672132,VDD_IN,4952.0,,
1780554403.9672132,VDD_CPU_GPU_CV,1186.56,,
1780554403.9672132,VDD_SOC,1423.872,,
1780554403.9672132,,,cpu-thermal,54.062
1780554403.9672132,,,gpu-thermal,54.218
1780554403.9672132,,,soc0-thermal,52.625
1780554403.9672132,,,soc1-thermal,52.187
1780554403.9672132,,,soc2-thermal,52.125
1780554403.9672132,,,tj-thermal,54.218
1780554404.0725517,VDD_IN,4944.0,,
1780554404.0725517,VDD_CPU_GPU_CV,1184.64,,
1780554404.0725517,VDD_SOC,1423.872,,
1780554404.0725517,,,cpu-thermal,54.187
1780554404.0725517,,,gpu-thermal,54.125
1780554404.0725517,,,soc0-thermal,52.437
1780554404.0725517,,,soc1-thermal,51.937
1780554404.0725517,,,soc2-thermal,52.218
1780554404.0725517,,,tj-thermal,54.187
1780554404.1785393,VDD_IN,4936.0,,
1780554404.1785393,VDD_CPU_GPU_CV,1184.64,,
1780554404.1785393,VDD_SOC,1421.568,,
1780554404.1785393,,,cpu-thermal,53.812
1780554404.1785393,,,gpu-thermal,54.562
1780554404.1785393,,,soc0-thermal,52.406
1780554404.1785393,,,soc1-thermal,52.031
1780554404.1785393,,,soc2-thermal,51.968
1780554404.1785393,,,tj-thermal,54.562
1780554404.2841887,VDD_IN,4975.488,,
1780554404.2841887,VDD_CPU_GPU_CV,1182.72,,
1780554404.2841887,VDD_SOC,1421.568,,
1780554404.2841887,,,cpu-thermal,53.906
1780554404.2841887,,,gpu-thermal,54.062
1780554404.2841887,,,soc0-thermal,52.562
1780554404.2841887,,,soc1-thermal,52.031
1780554404.2841887,,,soc2-thermal,52.125
1780554404.2841887,,,tj-thermal,54.406
1780554404.3899796,VDD_IN,4975.488,,
1780554404.3899796,VDD_CPU_GPU_CV,1222.144,,
1780554404.3899796,VDD_SOC,1461.056,,
1780554404.3899796,,,cpu-thermal,54.0
1780554404.3899796,,,gpu-thermal,54.062
1780554404.3899796,,,soc0-thermal,52.562
1780554404.3899796,,,soc1-thermal,51.906
1780554404.3899796,,,soc2-thermal,52.125
1780554404.3899796,,,tj-thermal,54.218
1780554404.4955862,VDD_IN,5023.104,,
1780554404.4955862,VDD_CPU_GPU_CV,1224.128,,
1780554404.4955862,VDD_SOC,1463.424,,
1780554404.4955862,,,cpu-thermal,54.125
1780554404.4955862,,,gpu-thermal,54.593
1780554404.4955862,,,soc0-thermal,52.375
1780554404.4955862,,,soc1-thermal,51.968
1780554404.4955862,,,soc2-thermal,52.125
1780554404.4955862,,,tj-thermal,54.593
1780554404.6013968,VDD_IN,5023.104,,
1780554404.6013968,VDD_CPU_GPU_CV,1224.128,,
1780554404.6013968,VDD_SOC,1463.424,,
1780554404.6013968,,,cpu-thermal,53.812
1780554404.6013968,,,gpu-thermal,54.375
1780554404.6013968,,,soc0-thermal,52.531
1780554404.6013968,,,soc1-thermal,51.968
1780554404.6013968,,,soc2-thermal,52.062
1780554404.6013968,,,tj-thermal,54.375
1780554404.7071013,VDD_IN,5023.104,,
1780554404.7071013,VDD_CPU_GPU_CV,1226.112,,
1780554404.7071013,VDD_SOC,1463.424,,
1780554404.7071013,,,cpu-thermal,53.875
1780554404.7071013,,,gpu-thermal,54.218
1780554404.7071013,,,soc0-thermal,52.468
1780554404.7071013,,,soc1-thermal,52.093
1780554404.7071013,,,soc2-thermal,51.968
1780554404.7071013,,,tj-thermal,54.218
1780554404.8127546,VDD_IN,4991.616,,
1780554404.8127546,VDD_CPU_GPU_CV,1186.56,,
1780554404.8127546,VDD_SOC,1465.792,,
1780554404.8127546,,,cpu-thermal,53.906
1780554404.8127546,,,gpu-thermal,54.125
1780554404.8127546,,,soc0-thermal,52.625
1780554404.8127546,,,soc1-thermal,51.875
1780554404.8127546,,,soc2-thermal,52.062
1780554404.8127546,,,tj-thermal,54.125
1780554404.9183095,VDD_IN,4920.32,,
1780554404.9183095,VDD_CPU_GPU_CV,1148.864,,
1780554404.9183095,VDD_SOC,1468.16,,
1780554404.9183095,,,cpu-thermal,53.937
1780554404.9183095,,,gpu-thermal,54.218
1780554404.9183095,,,soc0-thermal,52.437
1780554404.9183095,,,soc1-thermal,51.875
1780554404.9183095,,,soc2-thermal,52.0
1780554404.9183095,,,tj-thermal,53.968
1780554405.0235953,VDD_IN,4880.64,,
1780554405.0235953,VDD_CPU_GPU_CV,1111.04,,
1780554405.0235953,VDD_SOC,1428.48,,
1780554405.0235953,,,cpu-thermal,53.843
1780554405.0235953,,,gpu-thermal,54.125
1780554405.0235953,,,soc0-thermal,52.437
1780554405.0235953,,,soc1-thermal,51.906
1780554405.0235953,,,soc2-thermal,52.0
1780554405.0235953,,,tj-thermal,54.125
1780554405.1290188,VDD_IN,4920.32,,
1780554405.1290188,VDD_CPU_GPU_CV,1148.864,,
1780554405.1290188,VDD_SOC,1468.16,,
1780554405.1290188,,,cpu-thermal,53.812
1780554405.1290188,,,gpu-thermal,54.062
1780554405.1290188,,,soc0-thermal,52.437
1780554405.1290188,,,soc1-thermal,52.062
1780554405.1290188,,,soc2-thermal,51.968
1780554405.1290188,,,tj-thermal,54.062
1780554405.2345922,VDD_IN,4960.0,,
1780554405.2345922,VDD_CPU_GPU_CV,1188.48,,
1780554405.2345922,VDD_SOC,1468.16,,
1780554405.2345922,,,cpu-thermal,53.875
1780554405.2345922,,,gpu-thermal,53.968
1780554405.2345922,,,soc0-thermal,52.531
1780554405.2345922,,,soc1-thermal,51.812
1780554405.2345922,,,soc2-thermal,52.0
1780554405.2345922,,,tj-thermal,53.968
1780554405.340415,VDD_IN,4999.68,,
1780554405.340415,VDD_CPU_GPU_CV,1188.48,,
1780554405.340415,VDD_SOC,1468.16,,
1780554405.340415,,,cpu-thermal,53.593
1780554405.340415,,,gpu-thermal,54.125
1780554405.340415,,,soc0-thermal,52.312
1780554405.340415,,,soc1-thermal,51.906
1780554405.340415,,,soc2-thermal,51.937
1780554405.340415,,,tj-thermal,54.437
1780554405.446073,VDD_IN,4999.68,,
1780554405.446073,VDD_CPU_GPU_CV,1188.48,,
1780554405.446073,VDD_SOC,1468.16,,
1780554405.446073,,,cpu-thermal,53.687
1780554405.446073,,,gpu-thermal,54.062
1780554405.446073,,,soc0-thermal,52.281
1780554405.446073,,,soc1-thermal,51.812
1780554405.446073,,,soc2-thermal,51.875
1780554405.446073,,,tj-thermal,54.062
1780554405.551719,VDD_IN,5007.744,,
1780554405.551719,VDD_CPU_GPU_CV,1190.4,,
1780554405.551719,VDD_SOC,1468.16,,
1780554405.551719,,,cpu-thermal,53.718
1780554405.551719,,,gpu-thermal,53.875
1780554405.551719,,,soc0-thermal,52.406
1780554405.551719,,,soc1-thermal,51.718
1780554405.551719,,,soc2-thermal,51.937
1780554405.551719,,,tj-thermal,53.968
1780554405.6575737,VDD_IN,5007.744,,
1780554405.6575737,VDD_CPU_GPU_CV,1230.08,,
1780554405.6575737,VDD_SOC,1468.16,,
1780554405.6575737,,,cpu-thermal,53.656
1780554405.6575737,,,gpu-thermal,54.343
1780554405.6575737,,,soc0-thermal,52.218
1780554405.6575737,,,soc1-thermal,51.781
1780554405.6575737,,,soc2-thermal,51.781
1780554405.6575737,,,tj-thermal,54.343
1780554405.7632263,VDD_IN,5007.744,,
1780554405.7632263,VDD_CPU_GPU_CV,1230.08,,
1780554405.7632263,VDD_SOC,1470.528,,
1780554405.7632263,,,cpu-thermal,53.531
1780554405.7632263,,,gpu-thermal,54.156
1780554405.7632263,,,soc0-thermal,52.218
1780554405.7632263,,,soc1-thermal,51.781
1780554405.7632263,,,soc2-thermal,51.843
1780554405.7632263,,,tj-thermal,54.156
1780554405.8688536,VDD_IN,4976.0,,
1780554405.8688536,VDD_CPU_GPU_CV,1152.576,,
1780554405.8688536,VDD_SOC,1470.528,,
1780554405.8688536,,,cpu-thermal,53.625
1780554405.8688536,,,gpu-thermal,53.812
1780554405.8688536,,,soc0-thermal,52.281
1780554405.8688536,,,soc1-thermal,51.843
1780554405.8688536,,,soc2-thermal,51.75
1780554405.8688536,,,tj-thermal,54.062
1780554405.9742522,VDD_IN,4896.384,,
1780554405.9742522,VDD_CPU_GPU_CV,1112.832,,
1780554405.9742522,VDD_SOC,1433.088,,
1780554405.9742522,,,cpu-thermal,53.875
1780554405.9742522,,,gpu-thermal,54.281
1780554405.9742522,,,soc0-thermal,52.312
1780554405.9742522,,,soc1-thermal,51.718
1780554405.9742522,,,soc2-thermal,51.875
1780554405.9742522,,,tj-thermal,54.281
1780554406.0795817,VDD_IN,4896.384,,
1780554406.0795817,VDD_CPU_GPU_CV,1152.576,,
1780554406.0795817,VDD_SOC,1472.896,,
1780554406.0795817,,,cpu-thermal,53.937
1780554406.0795817,,,gpu-thermal,54.0
1780554406.0795817,,,soc0-thermal,52.125
1780554406.0795817,,,soc1-thermal,51.687
1780554406.0795817,,,soc2-thermal,51.781
1780554406.0795817,,,tj-thermal,54.0
1780554406.1851869,VDD_IN,4936.192,,
1780554406.1851869,VDD_CPU_GPU_CV,1152.576,,
1780554406.1851869,VDD_SOC,1472.896,,
1780554406.1851869,,,cpu-thermal,53.562
1780554406.1851869,,,gpu-thermal,54.031
1780554406.1851869,,,soc0-thermal,52.156
1780554406.1851869,,,soc1-thermal,51.718
1780554406.1851869,,,soc2-thermal,51.812
1780554406.1851869,,,tj-thermal,54.031
1780554406.2910695,VDD_IN,4976.0,,
1780554406.2910695,VDD_CPU_GPU_CV,1192.32,,
1780554406.2910695,VDD_SOC,1472.896,,
1780554406.2910695,,,cpu-thermal,53.718
1780554406.2910695,,,gpu-thermal,53.781
1780554406.2910695,,,soc0-thermal,52.281
1780554406.2910695,,,soc1-thermal,51.812
1780554406.2910695,,,soc2-thermal,51.781
1780554406.2910695,,,tj-thermal,53.781
1780554406.3967848,VDD_IN,5015.808,,
1780554406.3967848,VDD_CPU_GPU_CV,1192.32,,
1780554406.3967848,VDD_SOC,1470.528,,
1780554406.3967848,,,cpu-thermal,53.75
1780554406.3967848,,,gpu-thermal,54.0
1780554406.3967848,,,soc0-thermal,52.312
1780554406.3967848,,,soc1-thermal,51.656
1780554406.3967848,,,soc2-thermal,51.812
1780554406.3967848,,,tj-thermal,53.843
1780554406.5023637,VDD_IN,5015.808,,
1780554406.5023637,VDD_CPU_GPU_CV,1192.32,,
1780554406.5023637,VDD_SOC,1470.528,,
1780554406.5023637,,,cpu-thermal,53.906
1780554406.5023637,,,gpu-thermal,53.906
1780554406.5023637,,,soc0-thermal,52.156
1780554406.5023637,,,soc1-thermal,51.718
1780554406.5023637,,,soc2-thermal,51.687
1780554406.5023637,,,tj-thermal,53.906
1780554406.6080415,VDD_IN,5007.744,,
1780554406.6080415,VDD_CPU_GPU_CV,1192.32,,
1780554406.6080415,VDD_SOC,1470.528,,
1780554406.6080415,,,cpu-thermal,53.468
1780554406.6080415,,,gpu-thermal,53.843
1780554406.6080415,,,soc0-thermal,52.156
1780554406.6080415,,,soc1-thermal,51.687
1780554406.6080415,,,soc2-thermal,51.687
1780554406.6080415,,,tj-thermal,53.843
1780554406.7136426,VDD_IN,5007.744,,
1780554406.7136426,VDD_CPU_GPU_CV,1190.4,,
1780554406.7136426,VDD_SOC,1470.528,,
1780554406.7136426,,,cpu-thermal,53.5
1780554406.7136426,,,gpu-thermal,53.718
1780554406.7136426,,,soc0-thermal,52.125
1780554406.7136426,,,soc1-thermal,51.812
1780554406.7136426,,,soc2-thermal,51.781
1780554406.7136426,,,tj-thermal,53.718
1780554406.819291,VDD_IN,4976.0,,
1780554406.819291,VDD_CPU_GPU_CV,1192.32,,
1780554406.819291,VDD_SOC,1470.528,,
1780554406.819291,,,cpu-thermal,53.593
1780554406.819291,,,gpu-thermal,54.187
1780554406.819291,,,soc0-thermal,52.218
1780554406.819291,,,soc1-thermal,51.593
1780554406.819291,,,soc2-thermal,51.718
1780554406.819291,,,tj-thermal,54.187
1780554406.9248195,VDD_IN,4936.192,,
1780554406.9248195,VDD_CPU_GPU_CV,1152.576,,
1780554406.9248195,VDD_SOC,1472.896,,
1780554406.9248195,,,cpu-thermal,53.75
1780554406.9248195,,,gpu-thermal,53.812
1780554406.9248195,,,soc0-thermal,52.156
1780554406.9248195,,,soc1-thermal,51.656
1780554406.9248195,,,soc2-thermal,51.656
1780554406.9248195,,,tj-thermal,54.031
1780554407.0301495,VDD_IN,4896.384,,
1780554407.0301495,VDD_CPU_GPU_CV,1114.624,,
1780554407.0301495,VDD_SOC,1433.088,,
1780554407.0301495,,,cpu-thermal,53.406
1780554407.0301495,,,gpu-thermal,53.718
1780554407.0301495,,,soc0-thermal,52.125
1780554407.0301495,,,soc1-thermal,51.625
1780554407.0301495,,,soc2-thermal,51.687
1780554407.0301495,,,tj-thermal,53.718
1780554407.1358664,VDD_IN,4976.0,,
1780554407.1358664,VDD_CPU_GPU_CV,1152.576,,
1780554407.1358664,VDD_SOC,1470.528,,
1780554407.1358664,,,cpu-thermal,53.5
1780554407.1358664,,,gpu-thermal,54.125
1780554407.1358664,,,soc0-thermal,52.125
1780554407.1358664,,,soc1-thermal,51.437
1780554407.1358664,,,soc2-thermal,51.718
1780554407.1358664,,,tj-thermal,54.125
1780554407.2420964,VDD_IN,5007.744,,
1780554407.2420964,VDD_CPU_GPU_CV,1192.32,,
1780554407.2420964,VDD_SOC,1470.528,,
1780554407.2420964,,,cpu-thermal,53.625
1780554407.2420964,,,gpu-thermal,53.968
1780554407.2420964,,,soc0-thermal,52.062
1780554407.2420964,,,soc1-thermal,51.5
1780554407.2420964,,,soc2-thermal,51.656
1780554407.2420964,,,tj-thermal,53.968
1780554407.3476074,VDD_IN,5007.744,,
1780554407.3476074,VDD_CPU_GPU_CV,1192.32,,
1780554407.3476074,VDD_SOC,1470.528,,
1780554407.3476074,,,cpu-thermal,53.406
1780554407.3476074,,,gpu-thermal,53.843
1780554407.3476074,,,soc0-thermal,52.062
1780554407.3476074,,,soc1-thermal,51.562
1780554407.3476074,,,soc2-thermal,51.625
1780554407.3476074,,,tj-thermal,53.843
1780554407.453329,VDD_IN,5007.744,,
1780554407.453329,VDD_CPU_GPU_CV,1192.32,,
1780554407.453329,VDD_SOC,1470.528,,
1780554407.453329,,,cpu-thermal,53.406
1780554407.453329,,,gpu-thermal,53.656
1780554407.453329,,,soc0-thermal,52.031
1780554407.453329,,,soc1-thermal,51.625
1780554407.453329,,,soc2-thermal,51.625
1780554407.453329,,,tj-thermal,53.656
1780554407.5592632,VDD_IN,5007.744,,
1780554407.5592632,VDD_CPU_GPU_CV,1230.08,,
1780554407.5592632,VDD_SOC,1470.528,,
1780554407.5592632,,,cpu-thermal,53.406
1780554407.5592632,,,gpu-thermal,53.906
1780554407.5592632,,,soc0-thermal,52.125
1780554407.5592632,,,soc1-thermal,51.437
1780554407.5592632,,,soc2-thermal,51.75
1780554407.5592632,,,tj-thermal,53.625
1780554407.6650941,VDD_IN,5007.744,,
1780554407.6650941,VDD_CPU_GPU_CV,1230.08,,
1780554407.6650941,VDD_SOC,1470.528,,
1780554407.6650941,,,cpu-thermal,53.437
1780554407.6650941,,,gpu-thermal,53.75
1780554407.6650941,,,soc0-thermal,51.906
1780554407.6650941,,,soc1-thermal,51.562
1780554407.6650941,,,soc2-thermal,51.625
1780554407.6650941,,,tj-thermal,53.531
1780554407.7708247,VDD_IN,5007.744,,
1780554407.7708247,VDD_CPU_GPU_CV,1230.08,,
1780554407.7708247,VDD_SOC,1470.528,,
1780554407.7708247,,,cpu-thermal,53.281
1780554407.7708247,,,gpu-thermal,53.656
1780554407.7708247,,,soc0-thermal,52.031
1780554407.7708247,,,soc1-thermal,51.656
1780554407.7708247,,,soc2-thermal,51.562
1780554407.7708247,,,tj-thermal,53.656
1780554407.87669,VDD_IN,4936.192,,
1780554407.87669,VDD_CPU_GPU_CV,1152.576,,
1780554407.87669,VDD_SOC,1472.896,,
1780554407.87669,,,cpu-thermal,53.187
1780554407.87669,,,gpu-thermal,53.656
1780554407.87669,,,soc0-thermal,52.062
1780554407.87669,,,soc1-thermal,51.5
1780554407.87669,,,soc2-thermal,51.531
1780554407.87669,,,tj-thermal,53.656
1780554407.9818864,VDD_IN,4896.384,,
1780554407.9818864,VDD_CPU_GPU_CV,1114.624,,
1780554407.9818864,VDD_SOC,1433.088,,
1780554407.9818864,,,cpu-thermal,53.625
1780554407.9818864,,,gpu-thermal,54.0
1780554407.9818864,,,soc0-thermal,52.062
1780554407.9818864,,,soc1-thermal,51.437
1780554407.9818864,,,soc2-thermal,51.625
1780554407.9818864,,,tj-thermal,54.0
1780554408.0870914,VDD_IN,4896.384,,
1780554408.0870914,VDD_CPU_GPU_CV,1152.576,,
1780554408.0870914,VDD_SOC,1472.896,,
1780554408.0870914,,,cpu-thermal,53.25
1780554408.0870914,,,gpu-thermal,53.625
1780554408.0870914,,,soc0-thermal,52.0
1780554408.0870914,,,soc1-thermal,51.375
1780554408.0870914,,,soc2-thermal,51.531
1780554408.0870914,,,tj-thermal,53.843
1780554408.1931105,VDD_IN,4936.192,,
1780554408.1931105,VDD_CPU_GPU_CV,1152.576,,
1780554408.1931105,VDD_SOC,1472.896,,
1780554408.1931105,,,cpu-thermal,53.375
1780554408.1931105,,,gpu-thermal,53.656
1780554408.1931105,,,soc0-thermal,51.968
1780554408.1931105,,,soc1-thermal,51.593
1780554408.1931105,,,soc2-thermal,51.5
1780554408.1931105,,,tj-thermal,53.656
1780554408.2987776,VDD_IN,4976.0,,
1780554408.2987776,VDD_CPU_GPU_CV,1192.32,,
1780554408.2987776,VDD_SOC,1470.528,,
1780554408.2987776,,,cpu-thermal,53.468
1780554408.2987776,,,gpu-thermal,53.937
1780554408.2987776,,,soc0-thermal,52.0
1780554408.2987776,,,soc1-thermal,51.593
1780554408.2987776,,,soc2-thermal,51.531
1780554408.2987776,,,tj-thermal,53.937
1780554408.4044576,VDD_IN,5015.808,,
1780554408.4044576,VDD_CPU_GPU_CV,1192.32,,
1780554408.4044576,VDD_SOC,1470.528,,
1780554408.4044576,,,cpu-thermal,53.656
1780554408.4044576,,,gpu-thermal,53.75
1780554408.4044576,,,soc0-thermal,51.875
1780554408.4044576,,,soc1-thermal,51.406
1780554408.4044576,,,soc2-thermal,51.531
1780554408.4044576,,,tj-thermal,53.75
1780554408.5101223,VDD_IN,5007.744,,
1780554408.5101223,VDD_CPU_GPU_CV,1190.4,,
1780554408.5101223,VDD_SOC,1470.528,,
1780554408.5101223,,,cpu-thermal,53.281
1780554408.5101223,,,gpu-thermal,53.75
1780554408.5101223,,,soc0-thermal,51.937
1780554408.5101223,,,soc1-thermal,51.375
1780554408.5101223,,,soc2-thermal,51.468
1780554408.5101223,,,tj-thermal,53.75
1780554408.6157498,VDD_IN,5007.744,,
1780554408.6157498,VDD_CPU_GPU_CV,1190.4,,
1780554408.6157498,VDD_SOC,1470.528,,
1780554408.6157498,,,cpu-thermal,53.406
1780554408.6157498,,,gpu-thermal,53.875
1780554408.6157498,,,soc0-thermal,52.0
1780554408.6157498,,,soc1-thermal,51.531
1780554408.6157498,,,soc2-thermal,51.5
1780554408.6157498,,,tj-thermal,53.593
1780554408.7213497,VDD_IN,5007.744,,
1780554408.7213497,VDD_CPU_GPU_CV,1230.08,,
1780554408.7213497,VDD_SOC,1470.528,,
1780554408.7213497,,,cpu-thermal,53.437
1780554408.7213497,,,gpu-thermal,53.75
1780554408.7213497,,,soc0-thermal,52.125
1780554408.7213497,,,soc1-thermal,51.25
1780554408.7213497,,,soc2-thermal,51.531
1780554408.7213497,,,tj-thermal,53.625
1780554408.82735,VDD_IN,4976.0,,
1780554408.82735,VDD_CPU_GPU_CV,1192.32,,
1780554408.82735,VDD_SOC,1470.528,,
1780554408.82735,,,cpu-thermal,53.531
1780554408.82735,,,gpu-thermal,53.687
1780554408.82735,,,soc0-thermal,51.875
1780554408.82735,,,soc1-thermal,51.281
1780554408.82735,,,soc2-thermal,51.437
1780554408.82735,,,tj-thermal,53.687
1780554408.932852,VDD_IN,4896.384,,
1780554408.932852,VDD_CPU_GPU_CV,1152.576,,
1780554408.932852,VDD_SOC,1433.088,,
1780554408.932852,,,cpu-thermal,53.218
1780554408.932852,,,gpu-thermal,53.593
1780554408.932852,,,soc0-thermal,51.906
1780554408.932852,,,soc1-thermal,51.406
1780554408.932852,,,soc2-thermal,51.437
1780554408.932852,,,tj-thermal,53.593
1780554409.0380383,VDD_IN,4896.384,,
1780554409.0380383,VDD_CPU_GPU_CV,1114.624,,
1780554409.0380383,VDD_SOC,1433.088,,
1780554409.0380383,,,cpu-thermal,53.312
1780554409.0380383,,,gpu-thermal,53.593
1780554409.0380383,,,soc0-thermal,51.906
1780554409.0380383,,,soc1-thermal,51.468
1780554409.0380383,,,soc2-thermal,51.468
1780554409.0380383,,,tj-thermal,53.593
1780554409.1438246,VDD_IN,4936.192,,
1780554409.1438246,VDD_CPU_GPU_CV,1152.576,,
1780554409.1438246,VDD_SOC,1472.896,,
1780554409.1438246,,,cpu-thermal,53.406
1780554409.1438246,,,gpu-thermal,53.562
1780554409.1438246,,,soc0-thermal,52.062
1780554409.1438246,,,soc1-thermal,51.406
1780554409.1438246,,,soc2-thermal,51.562
1780554409.1438246,,,tj-thermal,53.937
1780554409.2494268,VDD_IN,4976.0,,
1780554409.2494268,VDD_CPU_GPU_CV,1152.576,,
1780554409.2494268,VDD_SOC,1472.896,,
1780554409.2494268,,,cpu-thermal,53.437
1780554409.2494268,,,gpu-thermal,53.5
1780554409.2494268,,,soc0-thermal,51.812
1780554409.2494268,,,soc1-thermal,51.406
1780554409.2494268,,,soc2-thermal,51.406
1780554409.2494268,,,tj-thermal,53.5
1780554409.3551862,VDD_IN,4976.0,,
1780554409.3551862,VDD_CPU_GPU_CV,1192.32,,
1780554409.3551862,VDD_SOC,1470.528,,
1780554409.3551862,,,cpu-thermal,53.156
1780554409.3551862,,,gpu-thermal,53.562
1780554409.3551862,,,soc0-thermal,51.937
1780554409.3551862,,,soc1-thermal,51.437
1780554409.3551862,,,soc2-thermal,51.406
1780554409.3551862,,,tj-thermal,53.562
1780554409.4611328,VDD_IN,5015.808,,
1780554409.4611328,VDD_CPU_GPU_CV,1192.32,,
1780554409.4611328,VDD_SOC,1470.528,,
1780554409.4611328,,,cpu-thermal,53.187
1780554409.4611328,,,gpu-thermal,53.906
1780554409.4611328,,,soc0-thermal,51.968
1780554409.4611328,,,soc1-thermal,51.406
1780554409.4611328,,,soc2-thermal,51.531
1780554409.4611328,,,tj-thermal,53.906
1780554409.5667403,VDD_IN,5015.808,,
1780554409.5667403,VDD_CPU_GPU_CV,1192.32,,
1780554409.5667403,VDD_SOC,1470.528,,
1780554409.5667403,,,cpu-thermal,53.281
1780554409.5667403,,,gpu-thermal,53.75
1780554409.5667403,,,soc0-thermal,51.906
1780554409.5667403,,,soc1-thermal,51.375
1780554409.5667403,,,soc2-thermal,51.375
1780554409.5667403,,,tj-thermal,53.75
1780554409.6724923,VDD_IN,5007.744,,
1780554409.6724923,VDD_CPU_GPU_CV,1192.32,,
1780554409.6724923,VDD_SOC,1470.528,,
1780554409.6724923,,,cpu-thermal,53.125
1780554409.6724923,,,gpu-thermal,53.593
1780554409.6724923,,,soc0-thermal,51.718
1780554409.6724923,,,soc1-thermal,51.281
1780554409.6724923,,,soc2-thermal,51.406
1780554409.6724923,,,tj-thermal,53.593
1780554409.778241,VDD_IN,5007.744,,
1780554409.778241,VDD_CPU_GPU_CV,1192.32,,
1780554409.778241,VDD_SOC,1470.528,,
1780554409.778241,,,cpu-thermal,53.125
1780554409.778241,,,gpu-thermal,53.843
1780554409.778241,,,soc0-thermal,51.906
1780554409.778241,,,soc1-thermal,51.437
1780554409.778241,,,soc2-thermal,51.406
1780554409.778241,,,tj-thermal,53.5
1780554409.883849,VDD_IN,4936.192,,
1780554409.883849,VDD_CPU_GPU_CV,1152.576,,
1780554409.883849,VDD_SOC,1472.896,,
1780554409.883849,,,cpu-thermal,53.125
1780554409.883849,,,gpu-thermal,53.687
1780554409.883849,,,soc0-thermal,51.875
1780554409.883849,,,soc1-thermal,51.187
1780554409.883849,,,soc2-thermal,51.5
1780554409.883849,,,tj-thermal,53.687
1780554409.989237,VDD_IN,4896.384,,
1780554409.989237,VDD_CPU_GPU_CV,1114.624,,
1780554409.989237,VDD_SOC,1433.088,,
1780554409.989237,,,cpu-thermal,53.062
1780554409.989237,,,gpu-thermal,53.625
1780554409.989237,,,soc0-thermal,51.843
1780554409.989237,,,soc1-thermal,51.312
1780554409.989237,,,soc2-thermal,51.312
1780554409.989237,,,tj-thermal,53.625
1780554410.0945208,VDD_IN,4896.384,,
1780554410.0945208,VDD_CPU_GPU_CV,1152.576,,
1780554410.0945208,VDD_SOC,1433.088,,
1780554410.0945208,,,cpu-thermal,53.093
1780554410.0945208,,,gpu-thermal,53.468
1780554410.0945208,,,soc0-thermal,51.75
1780554410.0945208,,,soc1-thermal,51.281
1780554410.0945208,,,soc2-thermal,51.406
1780554410.0945208,,,tj-thermal,53.468
1780554410.2003305,VDD_IN,4976.0,,
1780554410.2003305,VDD_CPU_GPU_CV,1152.576,,
1780554410.2003305,VDD_SOC,1472.896,,
1780554410.2003305,,,cpu-thermal,53.093
1780554410.2003305,,,gpu-thermal,53.656
1780554410.2003305,,,soc0-thermal,51.843
1780554410.2003305,,,soc1-thermal,51.343
1780554410.2003305,,,soc2-thermal,51.375
1780554410.2003305,,,tj-thermal,53.531
1780554410.306086,VDD_IN,5015.808,,
1780554410.306086,VDD_CPU_GPU_CV,1192.32,,
1780554410.306086,VDD_SOC,1470.528,,
1780554410.306086,,,cpu-thermal,53.5
1780554410.306086,,,gpu-thermal,53.593
1780554410.306086,,,soc0-thermal,51.968
1780554410.306086,,,soc1-thermal,51.156
1780554410.306086,,,soc2-thermal,51.437
1780554410.306086,,,tj-thermal,53.875
1780554410.4120264,VDD_IN,5007.744,,
1780554410.4120264,VDD_CPU_GPU_CV,1192.32,,
1780554410.4120264,VDD_SOC,1470.528,,
1780554410.4120264,,,cpu-thermal,53.093
1780554410.4120264,,,gpu-thermal,53.5
1780554410.4120264,,,soc0-thermal,51.781
1780554410.4120264,,,soc1-thermal,51.25
1780554410.4120264,,,soc2-thermal,51.343
1780554410.4120264,,,tj-thermal,53.5
1780554410.5177214,VDD_IN,5007.744,,
1780554410.5177214,VDD_CPU_GPU_CV,1192.32,,
1780554410.5177214,VDD_SOC,1470.528,,
1780554410.5177214,,,cpu-thermal,53.031
1780554410.5177214,,,gpu-thermal,53.375
1780554410.5177214,,,soc0-thermal,51.843
1780554410.5177214,,,soc1-thermal,51.343
1780554410.5177214,,,soc2-thermal,51.375
1780554410.5177214,,,tj-thermal,53.375
1780554410.6239426,VDD_IN,5007.744,,
1780554410.6239426,VDD_CPU_GPU_CV,1230.08,,
1780554410.6239426,VDD_SOC,1470.528,,
1780554410.6239426,,,cpu-thermal,53.312
