t,rail,mW,zone,C
1780555028.4239202,VDD_IN,5047.488,,
1780555028.4239202,VDD_CPU_GPU_CV,1230.08,,
1780555028.4239202,VDD_SOC,1470.528,,
1780555028.4239202,,,cpu-thermal,52.812
1780555028.4239202,,,gpu-thermal,53.187
1780555028.4239202,,,soc0-thermal,51.375
1780555028.4239202,,,soc1-thermal,50.937
1780555028.4239202,,,soc2-thermal,50.906
1780555028.4239202,,,tj-thermal,53.187
1780555028.52971,VDD_IN,5039.36,,
1780555028.52971,VDD_CPU_GPU_CV,1228.096,,
1780555028.52971,VDD_SOC,1468.16,,
1780555028.52971,,,cpu-thermal,52.875
1780555028.52971,,,gpu-thermal,53.406
1780555028.52971,,,soc0-thermal,51.437
1780555028.52971,,,soc1-thermal,50.968
1780555028.52971,,,soc2-thermal,50.937
1780555028.52971,,,tj-thermal,53.125
1780555028.6353545,VDD_IN,5031.232,,
1780555028.6353545,VDD_CPU_GPU_CV,1226.112,,
1780555028.6353545,VDD_SOC,1465.792,,
1780555028.6353545,,,cpu-thermal,52.906
1780555028.6353545,,,gpu-thermal,53.281
1780555028.6353545,,,soc0-thermal,51.5
1780555028.6353545,,,soc1-thermal,50.843
1780555028.6353545,,,soc2-thermal,51.062
1780555028.6353545,,,tj-thermal,53.0
1780555028.7412302,VDD_IN,5023.104,,
1780555028.7412302,VDD_CPU_GPU_CV,1226.112,,
1780555028.7412302,VDD_SOC,1463.424,,
1780555028.7412302,,,cpu-thermal,53.0
1780555028.7412302,,,gpu-thermal,53.156
1780555028.7412302,,,soc0-thermal,51.375
1780555028.7412302,,,soc1-thermal,50.843
1780555028.7412302,,,soc2-thermal,50.875
1780555028.7412302,,,tj-thermal,53.156
1780555028.8468947,VDD_IN,4952.0,,
1780555028.8468947,VDD_CPU_GPU_CV,1186.56,,
1780555028.8468947,VDD_SOC,1465.792,,
1780555028.8468947,,,cpu-thermal,52.75
1780555028.8468947,,,gpu-thermal,53.031
1780555028.8468947,,,soc0-thermal,51.375
1780555028.8468947,,,soc1-thermal,50.968
1780555028.8468947,,,soc2-thermal,50.937
1780555028.8468947,,,tj-thermal,53.031
1780555028.9524817,VDD_IN,4912.384,,
1780555028.9524817,VDD_CPU_GPU_CV,1109.248,,
1780555028.9524817,VDD_SOC,1465.792,,
1780555028.9524817,,,cpu-thermal,52.812
1780555028.9524817,,,gpu-thermal,53.031
1780555028.9524817,,,soc0-thermal,51.375
1780555028.9524817,,,soc1-thermal,51.0
1780555028.9524817,,,soc2-thermal,50.906
1780555028.9524817,,,tj-thermal,53.031
1780555029.0576491,VDD_IN,4920.32,,
1780555029.0576491,VDD_CPU_GPU_CV,1109.248,,
1780555029.0576491,VDD_SOC,1468.16,,
1780555029.0576491,,,cpu-thermal,52.875
1780555029.0576491,,,gpu-thermal,53.156
1780555029.0576491,,,soc0-thermal,51.5
1780555029.0576491,,,soc1-thermal,50.812
1780555029.0576491,,,soc2-thermal,50.968
1780555029.0576491,,,tj-thermal,53.531
1780555029.1632614,VDD_IN,4920.32,,
1780555029.1632614,VDD_CPU_GPU_CV,1148.864,,
1780555029.1632614,VDD_SOC,1468.16,,
1780555029.1632614,,,cpu-thermal,52.906
1780555029.1632614,,,gpu-thermal,53.093
1780555029.1632614,,,soc0-thermal,51.281
1780555029.1632614,,,soc1-thermal,50.843
1780555029.1632614,,,soc2-thermal,50.875
1780555029.1632614,,,tj-thermal,53.093
1780555029.2690198,VDD_IN,4960.0,,
1780555029.2690198,VDD_CPU_GPU_CV,1148.864,,
1780555029.2690198,VDD_SOC,1468.16,,
1780555029.2690198,,,cpu-thermal,52.718
1780555029.2690198,,,gpu-thermal,52.968
1780555029.2690198,,,soc0-thermal,51.375
1780555029.2690198,,,soc1-thermal,51.0
1780555029.2690198,,,soc2-thermal,50.937
1780555029.2690198,,,tj-thermal,52.968
1780555029.3751378,VDD_IN,4960.0,,
1780555029.3751378,VDD_CPU_GPU_CV,1148.864,,
1780555029.3751378,VDD_SOC,1468.16,,
1780555029.3751378,,,cpu-thermal,52.718
1780555029.3751378,,,gpu-thermal,53.375
1780555029.3751378,,,soc0-thermal,51.375
1780555029.3751378,,,soc1-thermal,50.781
1780555029.3751378,,,soc2-thermal,50.906
1780555029.3751378,,,tj-thermal,53.375
1780555029.4810584,VDD_IN,4960.0,,
1780555029.4810584,VDD_CPU_GPU_CV,1188.48,,
1780555029.4810584,VDD_SOC,1468.16,,
1780555029.4810584,,,cpu-thermal,52.593
1780555029.4810584,,,gpu-thermal,53.218
1780555029.4810584,,,soc0-thermal,51.281
1780555029.4810584,,,soc1-thermal,50.75
1780555029.4810584,,,soc2-thermal,50.812
1780555029.4810584,,,tj-thermal,53.218
1780555029.5867357,VDD_IN,4960.0,,
1780555029.5867357,VDD_CPU_GPU_CV,1188.48,,
1780555029.5867357,VDD_SOC,1468.16,,
1780555029.5867357,,,cpu-thermal,52.625
1780555029.5867357,,,gpu-thermal,53.125
1780555029.5867357,,,soc0-thermal,51.281
1780555029.5867357,,,soc1-thermal,50.812
1780555029.5867357,,,soc2-thermal,50.781
1780555029.5867357,,,tj-thermal,53.125
1780555029.6926625,VDD_IN,4960.0,,
1780555029.6926625,VDD_CPU_GPU_CV,1188.48,,
1780555029.6926625,VDD_SOC,1468.16,,
1780555029.6926625,,,cpu-thermal,52.562
1780555029.6926625,,,gpu-thermal,53.062
1780555029.6926625,,,soc0-thermal,51.281
1780555029.6926625,,,soc1-thermal,50.906
1780555029.6926625,,,soc2-thermal,50.906
1780555029.6926625,,,tj-thermal,53.062
1780555029.798372,VDD_IN,4960.0,,
1780555029.798372,VDD_CPU_GPU_CV,1188.48,,
1780555029.798372,VDD_SOC,1468.16,,
1780555029.798372,,,cpu-thermal,53.0
1780555029.798372,,,gpu-thermal,53.125
1780555029.798372,,,soc0-thermal,51.312
1780555029.798372,,,soc1-thermal,50.687
1780555029.798372,,,soc2-thermal,50.843
1780555029.798372,,,tj-thermal,53.0
1780555029.9040978,VDD_IN,4888.512,,
1780555029.9040978,VDD_CPU_GPU_CV,1111.04,,
1780555029.9040978,VDD_SOC,1468.16,,
1780555029.9040978,,,cpu-thermal,52.468
1780555029.9040978,,,gpu-thermal,53.031
1780555029.9040978,,,soc0-thermal,51.218
1780555029.9040978,,,soc1-thermal,50.75
1780555029.9040978,,,soc2-thermal,50.718
1780555029.9040978,,,tj-thermal,53.031
1780555030.0093272,VDD_IN,4848.768,,
1780555030.0093272,VDD_CPU_GPU_CV,1112.832,,
1780555030.0093272,VDD_SOC,1430.784,,
1780555030.0093272,,,cpu-thermal,52.437
1780555030.0093272,,,gpu-thermal,52.968
1780555030.0093272,,,soc0-thermal,51.281
1780555030.0093272,,,soc1-thermal,50.781
1780555030.0093272,,,soc2-thermal,50.781
1780555030.0093272,,,tj-thermal,52.968
1780555030.1147382,VDD_IN,4856.576,,
1780555030.1147382,VDD_CPU_GPU_CV,1112.832,,
1780555030.1147382,VDD_SOC,1430.784,,
1780555030.1147382,,,cpu-thermal,52.468
1780555030.1147382,,,gpu-thermal,52.875
1780555030.1147382,,,soc0-thermal,51.25
1780555030.1147382,,,soc1-thermal,50.906
1780555030.1147382,,,soc2-thermal,50.781
1780555030.1147382,,,tj-thermal,52.875
1780555030.220526,VDD_IN,4896.384,,
1780555030.220526,VDD_CPU_GPU_CV,1152.576,,
1780555030.220526,VDD_SOC,1470.528,,
1780555030.220526,,,cpu-thermal,52.937
1780555030.220526,,,gpu-thermal,53.343
1780555030.220526,,,soc0-thermal,51.343
1780555030.220526,,,soc1-thermal,50.687
1780555030.220526,,,soc2-thermal,50.812
1780555030.220526,,,tj-thermal,53.343
1780555030.3265114,VDD_IN,4928.256,,
1780555030.3265114,VDD_CPU_GPU_CV,1152.576,,
1780555030.3265114,VDD_SOC,1470.528,,
1780555030.3265114,,,cpu-thermal,52.468
1780555030.3265114,,,gpu-thermal,52.843
1780555030.3265114,,,soc0-thermal,51.062
1780555030.3265114,,,soc1-thermal,50.656
1780555030.3265114,,,soc2-thermal,50.75
1780555030.3265114,,,tj-thermal,53.093
1780555030.4322636,VDD_IN,4968.0,,
1780555030.4322636,VDD_CPU_GPU_CV,1190.4,,
1780555030.4322636,VDD_SOC,1470.528,,
1780555030.4322636,,,cpu-thermal,52.375
1780555030.4322636,,,gpu-thermal,52.843
1780555030.4322636,,,soc0-thermal,51.218
1780555030.4322636,,,soc1-thermal,50.718
1780555030.4322636,,,soc2-thermal,50.718
1780555030.4322636,,,tj-thermal,52.843
1780555030.5380578,VDD_IN,4968.0,,
1780555030.5380578,VDD_CPU_GPU_CV,1192.32,,
1780555030.5380578,VDD_SOC,1470.528,,
1780555030.5380578,,,cpu-thermal,52.593
1780555030.5380578,,,gpu-thermal,53.25
1780555030.5380578,,,soc0-thermal,51.25
1780555030.5380578,,,soc1-thermal,50.625
1780555030.5380578,,,soc2-thermal,50.781
1780555030.5380578,,,tj-thermal,53.25
1780555030.643603,VDD_IN,4968.0,,
1780555030.643603,VDD_CPU_GPU_CV,1192.32,,
1780555030.643603,VDD_SOC,1470.528,,
1780555030.643603,,,cpu-thermal,52.75
1780555030.643603,,,gpu-thermal,53.093
1780555030.643603,,,soc0-thermal,51.093
1780555030.643603,,,soc1-thermal,50.625
1780555030.643603,,,soc2-thermal,50.562
1780555030.643603,,,tj-thermal,53.093
1780555030.7493696,VDD_IN,5007.744,,
1780555030.7493696,VDD_CPU_GPU_CV,1192.32,,
1780555030.7493696,VDD_SOC,1470.528,,
1780555030.7493696,,,cpu-thermal,52.843
1780555030.7493696,,,gpu-thermal,52.937
1780555030.7493696,,,soc0-thermal,51.125
1780555030.7493696,,,soc1-thermal,50.718
1780555030.7493696,,,soc2-thermal,50.718
1780555030.7493696,,,tj-thermal,52.937
1780555030.8549922,VDD_IN,4936.192,,
1780555030.8549922,VDD_CPU_GPU_CV,1192.32,,
1780555030.8549922,VDD_SOC,1433.088,,
1780555030.8549922,,,cpu-thermal,52.5
1780555030.8549922,,,gpu-thermal,53.156
1780555030.8549922,,,soc0-thermal,51.187
1780555030.8549922,,,soc1-thermal,50.687
1780555030.8549922,,,soc2-thermal,50.687
1780555030.8549922,,,tj-thermal,52.812
1780555030.9603562,VDD_IN,4896.384,,
1780555030.9603562,VDD_CPU_GPU_CV,1114.624,,
1780555030.9603562,VDD_SOC,1433.088,,
1780555030.9603562,,,cpu-thermal,52.468
1780555030.9603562,,,gpu-thermal,52.968
1780555030.9603562,,,soc0-thermal,51.156
1780555030.9603562,,,soc1-thermal,50.5
1780555030.9603562,,,soc2-thermal,50.656
1780555030.9603562,,,tj-thermal,52.968
1780555031.0655136,VDD_IN,4896.384,,
1780555031.0655136,VDD_CPU_GPU_CV,1154.432,,
1780555031.0655136,VDD_SOC,1433.088,,
1780555031.0655136,,,cpu-thermal,52.593
1780555031.0655136,,,gpu-thermal,52.937
1780555031.0655136,,,soc0-thermal,51.062
1780555031.0655136,,,soc1-thermal,50.562
1780555031.0655136,,,soc2-thermal,50.687
1780555031.0655136,,,tj-thermal,52.937
1780555031.1709623,VDD_IN,4936.192,,
1780555031.1709623,VDD_CPU_GPU_CV,1152.576,,
1780555031.1709623,VDD_SOC,1472.896,,
1780555031.1709623,,,cpu-thermal,52.437
1780555031.1709623,,,gpu-thermal,52.875
1780555031.1709623,,,soc0-thermal,51.031
1780555031.1709623,,,soc1-thermal,50.562
1780555031.1709623,,,soc2-thermal,50.718
1780555031.1709623,,,tj-thermal,52.875
1780555031.2765636,VDD_IN,4936.192,,
1780555031.2765636,VDD_CPU_GPU_CV,1152.576,,
1780555031.2765636,VDD_SOC,1472.896,,
1780555031.2765636,,,cpu-thermal,52.437
1780555031.2765636,,,gpu-thermal,52.937
1780555031.2765636,,,soc0-thermal,51.031
1780555031.2765636,,,soc1-thermal,50.687
1780555031.2765636,,,soc2-thermal,50.656
1780555031.2765636,,,tj-thermal,52.718
1780555031.382035,VDD_IN,4936.192,,
1780555031.382035,VDD_CPU_GPU_CV,1152.576,,
1780555031.382035,VDD_SOC,1472.896,,
1780555031.382035,,,cpu-thermal,52.5
1780555031.382035,,,gpu-thermal,52.687
1780555031.382035,,,soc0-thermal,51.156
1780555031.382035,,,soc1-thermal,50.468
1780555031.382035,,,soc2-thermal,50.687
1780555031.382035,,,tj-thermal,52.687
1780555031.4875789,VDD_IN,4976.0,,
1780555031.4875789,VDD_CPU_GPU_CV,1192.32,,
1780555031.4875789,VDD_SOC,1470.528,,
1780555031.4875789,,,cpu-thermal,52.5
1780555031.4875789,,,gpu-thermal,52.718
1780555031.4875789,,,soc0-thermal,50.937
1780555031.4875789,,,soc1-thermal,50.5
1780555031.4875789,,,soc2-thermal,50.593
1780555031.4875789,,,tj-thermal,52.718
1780555031.5931993,VDD_IN,4968.0,,
1780555031.5931993,VDD_CPU_GPU_CV,1192.32,,
1780555031.5931993,VDD_SOC,1470.528,,
1780555031.5931993,,,cpu-thermal,52.312
1780555031.5931993,,,gpu-thermal,52.718
1780555031.5931993,,,soc0-thermal,51.031
1780555031.5931993,,,soc1-thermal,50.656
1780555031.5931993,,,soc2-thermal,50.593
1780555031.5931993,,,tj-thermal,52.718
1780555031.698687,VDD_IN,4968.0,,
1780555031.698687,VDD_CPU_GPU_CV,1192.32,,
1780555031.698687,VDD_SOC,1470.528,,
1780555031.698687,,,cpu-thermal,52.375
1780555031.698687,,,gpu-thermal,52.718
1780555031.698687,,,soc0-thermal,51.093
1780555031.698687,,,soc1-thermal,50.718
1780555031.698687,,,soc2-thermal,50.593
1780555031.698687,,,tj-thermal,53.156
1780555031.8043106,VDD_IN,4936.192,,
1780555031.8043106,VDD_CPU_GPU_CV,1152.576,,
1780555031.8043106,VDD_SOC,1472.896,,
1780555031.8043106,,,cpu-thermal,52.343
1780555031.8043106,,,gpu-thermal,52.687
1780555031.8043106,,,soc0-thermal,51.156
1780555031.8043106,,,soc1-thermal,50.468
1780555031.8043106,,,soc2-thermal,50.687
1780555031.8043106,,,tj-thermal,52.843
1780555031.9099593,VDD_IN,4856.576,,
1780555031.9099593,VDD_CPU_GPU_CV,1112.832,,
1780555031.9099593,VDD_SOC,1433.088,,
1780555031.9099593,,,cpu-thermal,52.25
1780555031.9099593,,,gpu-thermal,52.656
1780555031.9099593,,,soc0-thermal,51.0
1780555031.9099593,,,soc1-thermal,50.5
1780555031.9099593,,,soc2-thermal,50.625
1780555031.9099593,,,tj-thermal,52.656
1780555032.0151477,VDD_IN,4864.384,,
1780555032.0151477,VDD_CPU_GPU_CV,1074.816,,
1780555032.0151477,VDD_SOC,1433.088,,
1780555032.0151477,,,cpu-thermal,52.25
1780555032.0151477,,,gpu-thermal,53.031
1780555032.0151477,,,soc0-thermal,51.031
1780555032.0151477,,,soc1-thermal,50.562
1780555032.0151477,,,soc2-thermal,50.531
1780555032.0151477,,,tj-thermal,53.031
1780555032.120721,VDD_IN,4856.576,,
1780555032.120721,VDD_CPU_GPU_CV,1114.624,,
1780555032.120721,VDD_SOC,1433.088,,
1780555032.120721,,,cpu-thermal,52.25
1780555032.120721,,,gpu-thermal,52.875
1780555032.120721,,,soc0-thermal,51.031
1780555032.120721,,,soc1-thermal,50.5
1780555032.120721,,,soc2-thermal,50.562
1780555032.120721,,,tj-thermal,52.875
1780555032.2262335,VDD_IN,4936.192,,
1780555032.2262335,VDD_CPU_GPU_CV,1152.576,,
1780555032.2262335,VDD_SOC,1472.896,,
1780555032.2262335,,,cpu-thermal,52.156
1780555032.2262335,,,gpu-thermal,52.625
1780555032.2262335,,,soc0-thermal,50.906
1780555032.2262335,,,soc1-thermal,50.531
1780555032.2262335,,,soc2-thermal,50.656
1780555032.2262335,,,tj-thermal,52.75
1780555032.3317456,VDD_IN,4936.192,,
1780555032.3317456,VDD_CPU_GPU_CV,1152.576,,
1780555032.3317456,VDD_SOC,1472.896,,
1780555032.3317456,,,cpu-thermal,52.281
1780555032.3317456,,,gpu-thermal,52.906
1780555032.3317456,,,soc0-thermal,51.0
1780555032.3317456,,,soc1-thermal,50.562
1780555032.3317456,,,soc2-thermal,50.468
1780555032.3317456,,,tj-thermal,52.906
1780555032.437282,VDD_IN,4936.192,,
1780555032.437282,VDD_CPU_GPU_CV,1152.576,,
1780555032.437282,VDD_SOC,1472.896,,
1780555032.437282,,,cpu-thermal,52.25
1780555032.437282,,,gpu-thermal,52.781
1780555032.437282,,,soc0-thermal,51.0
1780555032.437282,,,soc1-thermal,50.5
1780555032.437282,,,soc2-thermal,50.531
1780555032.437282,,,tj-thermal,52.781
1780555032.5431015,VDD_IN,4976.0,,
1780555032.5431015,VDD_CPU_GPU_CV,1152.576,,
1780555032.5431015,VDD_SOC,1472.896,,
1780555032.5431015,,,cpu-thermal,52.218
1780555032.5431015,,,gpu-thermal,52.75
1780555032.5431015,,,soc0-thermal,51.0
1780555032.5431015,,,soc1-thermal,50.437
1780555032.5431015,,,soc2-thermal,50.531
1780555032.5431015,,,tj-thermal,52.75
1780555032.6486561,VDD_IN,4976.0,,
1780555032.6486561,VDD_CPU_GPU_CV,1152.576,,
1780555032.6486561,VDD_SOC,1472.896,,
1780555032.6486561,,,cpu-thermal,52.656
1780555032.6486561,,,gpu-thermal,52.687
1780555032.6486561,,,soc0-thermal,51.031
1780555032.6486561,,,soc1-thermal,50.375
1780555032.6486561,,,soc2-thermal,50.625
1780555032.6486561,,,tj-thermal,52.687
1780555032.7543652,VDD_IN,4976.0,,
1780555032.7543652,VDD_CPU_GPU_CV,1192.32,,
1780555032.7543652,VDD_SOC,1472.896,,
1780555032.7543652,,,cpu-thermal,52.187
1780555032.7543652,,,gpu-thermal,52.781
1780555032.7543652,,,soc0-thermal,50.875
1780555032.7543652,,,soc1-thermal,50.468
1780555032.7543652,,,soc2-thermal,50.437
1780555032.7543652,,,tj-thermal,52.625
1780555032.8602307,VDD_IN,4896.384,,
1780555032.8602307,VDD_CPU_GPU_CV,1114.624,,
1780555032.8602307,VDD_SOC,1433.088,,
1780555032.8602307,,,cpu-thermal,52.187
1780555032.8602307,,,gpu-thermal,52.656
1780555032.8602307,,,soc0-thermal,50.937
1780555032.8602307,,,soc1-thermal,50.531
1780555032.8602307,,,soc2-thermal,50.593
1780555032.8602307,,,tj-thermal,52.656
1780555032.9654372,VDD_IN,4864.384,,
1780555032.9654372,VDD_CPU_GPU_CV,1074.816,,
1780555032.9654372,VDD_SOC,1435.392,,
1780555032.9654372,,,cpu-thermal,52.375
1780555032.9654372,,,gpu-thermal,52.593
1780555032.9654372,,,soc0-thermal,51.0
1780555032.9654372,,,soc1-thermal,50.593
1780555032.9654372,,,soc2-thermal,50.437
1780555032.9654372,,,tj-thermal,52.593
1780555033.070859,VDD_IN,4864.384,,
1780555033.070859,VDD_CPU_GPU_CV,1114.624,,
1780555033.070859,VDD_SOC,1433.088,,
1780555033.070859,,,cpu-thermal,52.5
1780555033.070859,,,gpu-thermal,52.593
1780555033.070859,,,soc0-thermal,50.875
1780555033.070859,,,soc1-thermal,50.406
1780555033.070859,,,soc2-thermal,50.406
1780555033.070859,,,tj-thermal,52.593
1780555033.1766887,VDD_IN,4896.384,,
1780555033.1766887,VDD_CPU_GPU_CV,1114.624,,
1780555033.1766887,VDD_SOC,1433.088,,
1780555033.1766887,,,cpu-thermal,52.125
1780555033.1766887,,,gpu-thermal,52.593
1780555033.1766887,,,soc0-thermal,50.937
1780555033.1766887,,,soc1-thermal,50.437
1780555033.1766887,,,soc2-thermal,50.406
1780555033.1766887,,,tj-thermal,52.937
1780555033.282274,VDD_IN,4936.192,,
1780555033.282274,VDD_CPU_GPU_CV,1152.576,,
1780555033.282274,VDD_SOC,1472.896,,
1780555033.282274,,,cpu-thermal,52.156
1780555033.282274,,,gpu-thermal,52.593
1780555033.282274,,,soc0-thermal,50.875
1780555033.282274,,,soc1-thermal,50.406
1780555033.282274,,,soc2-thermal,50.468
1780555033.282274,,,tj-thermal,52.781
1780555033.387998,VDD_IN,4936.192,,
1780555033.387998,VDD_CPU_GPU_CV,1152.576,,
1780555033.387998,VDD_SOC,1472.896,,
1780555033.387998,,,cpu-thermal,52.343
1780555033.387998,,,gpu-thermal,52.562
1780555033.387998,,,soc0-thermal,51.031
1780555033.387998,,,soc1-thermal,50.281
1780555033.387998,,,soc2-thermal,50.5
1780555033.387998,,,tj-thermal,52.562
1780555033.493922,VDD_IN,4936.192,,
1780555033.493922,VDD_CPU_GPU_CV,1152.576,,
1780555033.493922,VDD_SOC,1472.896,,
1780555033.493922,,,cpu-thermal,52.437
1780555033.493922,,,gpu-thermal,52.937
1780555033.493922,,,soc0-thermal,50.781
1780555033.493922,,,soc1-thermal,50.375
1780555033.493922,,,soc2-thermal,50.343
1780555033.493922,,,tj-thermal,52.937
1780555033.5995562,VDD_IN,4936.192,,
1780555033.5995562,VDD_CPU_GPU_CV,1152.576,,
1780555033.5995562,VDD_SOC,1472.896,,
1780555033.5995562,,,cpu-thermal,52.156
1780555033.5995562,,,gpu-thermal,52.75
1780555033.5995562,,,soc0-thermal,50.843
1780555033.5995562,,,soc1-thermal,50.406
1780555033.5995562,,,soc2-thermal,50.25
1780555033.5995562,,,tj-thermal,52.75
1780555033.7052565,VDD_IN,4976.0,,
1780555033.7052565,VDD_CPU_GPU_CV,1192.32,,
1780555033.7052565,VDD_SOC,1472.896,,
1780555033.7052565,,,cpu-thermal,52.25
1780555033.7052565,,,gpu-thermal,52.656
1780555033.7052565,,,soc0-thermal,50.906
1780555033.7052565,,,soc1-thermal,50.437
1780555033.7052565,,,soc2-thermal,50.468
1780555033.7052565,,,tj-thermal,52.656
1780555033.8110404,VDD_IN,4936.192,,
1780555033.8110404,VDD_CPU_GPU_CV,1152.576,,
1780555033.8110404,VDD_SOC,1472.896,,
1780555033.8110404,,,cpu-thermal,52.187
1780555033.8110404,,,gpu-thermal,52.781
1780555033.8110404,,,soc0-thermal,50.781
1780555033.8110404,,,soc1-thermal,50.312
1780555033.8110404,,,soc2-thermal,50.281
1780555033.8110404,,,tj-thermal,52.593
1780555033.9165885,VDD_IN,4864.384,,
1780555033.9165885,VDD_CPU_GPU_CV,1114.624,,
1780555033.9165885,VDD_SOC,1433.088,,
1780555033.9165885,,,cpu-thermal,52.093
1780555033.9165885,,,gpu-thermal,52.718
1780555033.9165885,,,soc0-thermal,50.875
1780555033.9165885,,,soc1-thermal,50.312
1780555033.9165885,,,soc2-thermal,50.25
1780555033.9165885,,,tj-thermal,52.718
1780555034.0217423,VDD_IN,4824.512,,
1780555034.0217423,VDD_CPU_GPU_CV,1114.624,,
1780555034.0217423,VDD_SOC,1435.392,,
1780555034.0217423,,,cpu-thermal,52.156
1780555034.0217423,,,gpu-thermal,52.656
1780555034.0217423,,,soc0-thermal,50.875
1780555034.0217423,,,soc1-thermal,50.375
1780555034.0217423,,,soc2-thermal,50.406
1780555034.0217423,,,tj-thermal,52.656
1780555034.1275663,VDD_IN,4864.384,,
1780555034.1275663,VDD_CPU_GPU_CV,1114.624,,
1780555034.1275663,VDD_SOC,1433.088,,
1780555034.1275663,,,cpu-thermal,52.156
1780555034.1275663,,,gpu-thermal,52.562
1780555034.1275663,,,soc0-thermal,50.937
1780555034.1275663,,,soc1-thermal,50.187
1780555034.1275663,,,soc2-thermal,50.343
1780555034.1275663,,,tj-thermal,52.562
1780555034.2332196,VDD_IN,4896.384,,
1780555034.2332196,VDD_CPU_GPU_CV,1154.432,,
1780555034.2332196,VDD_SOC,1433.088,,
1780555034.2332196,,,cpu-thermal,52.281
1780555034.2332196,,,gpu-thermal,52.468
1780555034.2332196,,,soc0-thermal,50.843
1780555034.2332196,,,soc1-thermal,50.25
1780555034.2332196,,,soc2-thermal,50.343
1780555034.2332196,,,tj-thermal,52.468
1780555034.3388553,VDD_IN,4936.192,,
1780555034.3388553,VDD_CPU_GPU_CV,1152.576,,
1780555034.3388553,VDD_SOC,1472.896,,
1780555034.3388553,,,cpu-thermal,52.062
1780555034.3388553,,,gpu-thermal,52.593
1780555034.3388553,,,soc0-thermal,50.718
1780555034.3388553,,,soc1-thermal,50.343
1780555034.3388553,,,soc2-thermal,50.25
1780555034.3388553,,,tj-thermal,52.875
1780555034.444669,VDD_IN,4936.192,,
1780555034.444669,VDD_CPU_GPU_CV,1192.32,,
1780555034.444669,VDD_SOC,1472.896,,
1780555034.444669,,,cpu-thermal,52.156
1780555034.444669,,,gpu-thermal,52.562
1780555034.444669,,,soc0-thermal,50.875
1780555034.444669,,,soc1-thermal,50.437
1780555034.444669,,,soc2-thermal,50.312
1780555034.444669,,,tj-thermal,52.562
1780555034.5503087,VDD_IN,4976.0,,
1780555034.5503087,VDD_CPU_GPU_CV,1192.32,,
1780555034.5503087,VDD_SOC,1472.896,,
1780555034.5503087,,,cpu-thermal,52.156
1780555034.5503087,,,gpu-thermal,52.406
1780555034.5503087,,,soc0-thermal,50.968
1780555034.5503087,,,soc1-thermal,50.25
1780555034.5503087,,,soc2-thermal,50.312
1780555034.5503087,,,tj-thermal,52.468
1780555034.6558676,VDD_IN,4976.0,,
1780555034.6558676,VDD_CPU_GPU_CV,1192.32,,
1780555034.6558676,VDD_SOC,1472.896,,
1780555034.6558676,,,cpu-thermal,52.062
1780555034.6558676,,,gpu-thermal,52.718
1780555034.6558676,,,soc0-thermal,50.687
1780555034.6558676,,,soc1-thermal,50.218
1780555034.6558676,,,soc2-thermal,50.25
1780555034.6558676,,,tj-thermal,52.718
1780555034.7615435,VDD_IN,4976.0,,
1780555034.7615435,VDD_CPU_GPU_CV,1192.32,,
1780555034.7615435,VDD_SOC,1472.896,,
1780555034.7615435,,,cpu-thermal,52.0
1780555034.7615435,,,gpu-thermal,52.656
1780555034.7615435,,,soc0-thermal,50.75
1780555034.7615435,,,soc1-thermal,50.281
1780555034.7615435,,,soc2-thermal,50.281
1780555034.7615435,,,tj-thermal,52.656
1780555034.8671346,VDD_IN,4896.384,,
1780555034.8671346,VDD_CPU_GPU_CV,1154.432,,
1780555034.8671346,VDD_SOC,1433.088,,
1780555034.8671346,,,cpu-thermal,52.0
1780555034.8671346,,,gpu-thermal,52.375
1780555034.8671346,,,soc0-thermal,50.812
1780555034.8671346,,,soc1-thermal,50.343
1780555034.8671346,,,soc2-thermal,50.25
1780555034.8671346,,,tj-thermal,52.593
1780555034.97239,VDD_IN,4864.384,,
1780555034.97239,VDD_CPU_GPU_CV,1114.624,,
1780555034.97239,VDD_SOC,1435.392,,
1780555034.97239,,,cpu-thermal,52.375
1780555034.97239,,,gpu-thermal,52.812
1780555034.97239,,,soc0-thermal,50.843
1780555034.97239,,,soc1-thermal,50.156
1780555034.97239,,,soc2-thermal,50.312
1780555034.97239,,,tj-thermal,52.812
1780555035.0777135,VDD_IN,4904.256,,
1780555035.0777135,VDD_CPU_GPU_CV,1114.624,,
1780555035.0777135,VDD_SOC,1433.088,,
1780555035.0777135,,,cpu-thermal,51.937
1780555035.0777135,,,gpu-thermal,52.562
1780555035.0777135,,,soc0-thermal,50.718
1780555035.0777135,,,soc1-thermal,50.218
1780555035.0777135,,,soc2-thermal,50.25
1780555035.0777135,,,tj-thermal,52.562
1780555035.1833704,VDD_IN,4936.192,,
1780555035.1833704,VDD_CPU_GPU_CV,1154.432,,
1780555035.1833704,VDD_SOC,1433.088,,
1780555035.1833704,,,cpu-thermal,52.0
1780555035.1833704,,,gpu-thermal,52.531
1780555035.1833704,,,soc0-thermal,50.718
1780555035.1833704,,,soc1-thermal,50.281
1780555035.1833704,,,soc2-thermal,50.25
1780555035.1833704,,,tj-thermal,52.531
1780555035.2890716,VDD_IN,4936.192,,
1780555035.2890716,VDD_CPU_GPU_CV,1152.576,,
1780555035.2890716,VDD_SOC,1433.088,,
1780555035.2890716,,,cpu-thermal,52.25
1780555035.2890716,,,gpu-thermal,52.687
