t,rail,mW,zone,C
1780559541.1685872,VDD_IN,5277.44,,
1780559541.1685872,VDD_CPU_GPU_CV,1109.248,,
1780559541.1685872,VDD_SOC,1505.408,,
1780559541.1685872,,,cpu-thermal,49.937
1780559541.1685872,,,gpu-thermal,49.906
1780559541.1685872,,,soc0-thermal,48.437
1780559541.1685872,,,soc1-thermal,47.718
1780559541.1685872,,,soc2-thermal,47.875
1780559541.1685872,,,tj-thermal,49.937
1780559541.274848,VDD_IN,5150.08,,
1780559541.274848,VDD_CPU_GPU_CV,1069.632,,
1780559541.274848,VDD_SOC,1505.408,,
1780559541.274848,,,cpu-thermal,49.781
1780559541.274848,,,gpu-thermal,49.875
1780559541.274848,,,soc0-thermal,48.312
1780559541.274848,,,soc1-thermal,47.875
1780559541.274848,,,soc2-thermal,47.937
1780559541.274848,,,tj-thermal,49.875
1780559541.380985,VDD_IN,4968.0,,
1780559541.380985,VDD_CPU_GPU_CV,992.0,,
1780559541.380985,VDD_SOC,1468.16,,
1780559541.380985,,,cpu-thermal,49.5
1780559541.380985,,,gpu-thermal,50.187
1780559541.380985,,,soc0-thermal,48.281
1780559541.380985,,,soc1-thermal,48.031
1780559541.380985,,,soc2-thermal,47.812
1780559541.380985,,,tj-thermal,50.187
1780559541.487027,VDD_IN,4888.512,,
1780559541.487027,VDD_CPU_GPU_CV,953.856,,
1780559541.487027,VDD_SOC,1470.528,,
1780559541.487027,,,cpu-thermal,49.531
1780559541.487027,,,gpu-thermal,50.0
1780559541.487027,,,soc0-thermal,48.406
1780559541.487027,,,soc1-thermal,47.75
1780559541.487027,,,soc2-thermal,47.937
1780559541.487027,,,tj-thermal,50.0
1780559541.5930467,VDD_IN,4848.768,,
1780559541.5930467,VDD_CPU_GPU_CV,953.856,,
1780559541.5930467,VDD_SOC,1470.528,,
1780559541.5930467,,,cpu-thermal,49.625
1780559541.5930467,,,gpu-thermal,49.937
1780559541.5930467,,,soc0-thermal,48.25
1780559541.5930467,,,soc1-thermal,47.812
1780559541.5930467,,,soc2-thermal,47.968
1780559541.5930467,,,tj-thermal,49.937
1780559541.699302,VDD_IN,4856.576,,
1780559541.699302,VDD_CPU_GPU_CV,953.856,,
1780559541.699302,VDD_SOC,1470.528,,
1780559541.699302,,,cpu-thermal,49.531
1780559541.699302,,,gpu-thermal,49.906
1780559541.699302,,,soc0-thermal,48.25
1780559541.699302,,,soc1-thermal,47.968
1780559541.699302,,,soc2-thermal,47.906
1780559541.699302,,,tj-thermal,49.906
1780559541.8058374,VDD_IN,4816.768,,
1780559541.8058374,VDD_CPU_GPU_CV,953.856,,
1780559541.8058374,VDD_SOC,1472.896,,
1780559541.8058374,,,cpu-thermal,49.593
1780559541.8058374,,,gpu-thermal,50.031
1780559541.8058374,,,soc0-thermal,48.406
1780559541.8058374,,,soc1-thermal,47.781
1780559541.8058374,,,soc2-thermal,47.875
1780559541.8058374,,,tj-thermal,49.843
1780559541.9119236,VDD_IN,4816.768,,
1780559541.9119236,VDD_CPU_GPU_CV,953.856,,
1780559541.9119236,VDD_SOC,1472.896,,
1780559541.9119236,,,cpu-thermal,49.531
1780559541.9119236,,,gpu-thermal,49.906
1780559541.9119236,,,soc0-thermal,48.187
1780559541.9119236,,,soc1-thermal,47.781
1780559541.9119236,,,soc2-thermal,47.906
1780559541.9119236,,,tj-thermal,50.25
1780559542.0179787,VDD_IN,4816.768,,
1780559542.0179787,VDD_CPU_GPU_CV,993.6,,
1780559542.0179787,VDD_SOC,1472.896,,
1780559542.0179787,,,cpu-thermal,49.781
1780559542.0179787,,,gpu-thermal,49.937
1780559542.0179787,,,soc0-thermal,48.25
1780559542.0179787,,,soc1-thermal,47.875
1780559542.0179787,,,soc2-thermal,47.875
1780559542.0179787,,,tj-thermal,50.187
1780559542.1239974,VDD_IN,4816.768,,
1780559542.1239974,VDD_CPU_GPU_CV,993.6,,
1780559542.1239974,VDD_SOC,1472.896,,
1780559542.1239974,,,cpu-thermal,49.937
1780559542.1239974,,,gpu-thermal,49.812
1780559542.1239974,,,soc0-thermal,48.218
1780559542.1239974,,,soc1-thermal,47.968
1780559542.1239974,,,soc2-thermal,47.812
1780559542.1239974,,,tj-thermal,49.937
1780559542.230051,VDD_IN,4816.768,,
1780559542.230051,VDD_CPU_GPU_CV,995.2,,
1780559542.230051,VDD_SOC,1472.896,,
1780559542.230051,,,cpu-thermal,49.562
1780559542.230051,,,gpu-thermal,50.125
1780559542.230051,,,soc0-thermal,48.156
1780559542.230051,,,soc1-thermal,47.781
1780559542.230051,,,soc2-thermal,47.781
1780559542.230051,,,tj-thermal,50.125
1780559542.3361697,VDD_IN,4744.768,,
1780559542.3361697,VDD_CPU_GPU_CV,955.392,,
1780559542.3361697,VDD_SOC,1472.896,,
1780559542.3361697,,,cpu-thermal,49.531
1780559542.3361697,,,gpu-thermal,50.0
1780559542.3361697,,,soc0-thermal,48.187
1780559542.3361697,,,soc1-thermal,47.75
1780559542.3361697,,,soc2-thermal,47.937
1780559542.3361697,,,tj-thermal,50.0
1780559542.4422364,VDD_IN,4665.024,,
1780559542.4422364,VDD_CPU_GPU_CV,875.776,,
1780559542.4422364,VDD_SOC,1435.392,,
1780559542.4422364,,,cpu-thermal,49.656
1780559542.4422364,,,gpu-thermal,49.843
1780559542.4422364,,,soc0-thermal,48.25
1780559542.4422364,,,soc1-thermal,47.875
1780559542.4422364,,,soc2-thermal,47.812
1780559542.4422364,,,tj-thermal,49.843
1780559542.548026,VDD_IN,4665.024,,
1780559542.548026,VDD_CPU_GPU_CV,915.584,,
1780559542.548026,VDD_SOC,1435.392,,
1780559542.548026,,,cpu-thermal,49.468
1780559542.548026,,,gpu-thermal,49.843
1780559542.548026,,,soc0-thermal,48.187
1780559542.548026,,,soc1-thermal,47.718
1780559542.548026,,,soc2-thermal,47.812
1780559542.548026,,,tj-thermal,49.843
1780559542.6544683,VDD_IN,4704.896,,
1780559542.6544683,VDD_CPU_GPU_CV,915.584,,
1780559542.6544683,VDD_SOC,1435.392,,
1780559542.6544683,,,cpu-thermal,49.593
1780559542.6544683,,,gpu-thermal,49.781
1780559542.6544683,,,soc0-thermal,48.125
1780559542.6544683,,,soc1-thermal,47.718
1780559542.6544683,,,soc2-thermal,47.812
1780559542.6544683,,,tj-thermal,49.781
1780559542.7606962,VDD_IN,4704.896,,
1780559542.7606962,VDD_CPU_GPU_CV,915.584,,
1780559542.7606962,VDD_SOC,1435.392,,
1780559542.7606962,,,cpu-thermal,49.468
1780559542.7606962,,,gpu-thermal,50.187
1780559542.7606962,,,soc0-thermal,48.125
1780559542.7606962,,,soc1-thermal,47.781
1780559542.7606962,,,soc2-thermal,47.75
1780559542.7606962,,,tj-thermal,50.187
1780559542.8673549,VDD_IN,4744.768,,
1780559542.8673549,VDD_CPU_GPU_CV,955.392,,
1780559542.8673549,VDD_SOC,1435.392,,
1780559542.8673549,,,cpu-thermal,49.437
1780559542.8673549,,,gpu-thermal,49.937
1780559542.8673549,,,soc0-thermal,48.218
1780559542.8673549,,,soc1-thermal,47.625
1780559542.8673549,,,soc2-thermal,47.781
1780559542.8673549,,,tj-thermal,49.937
1780559542.9736705,VDD_IN,4784.64,,
1780559542.9736705,VDD_CPU_GPU_CV,955.392,,
1780559542.9736705,VDD_SOC,1472.896,,
1780559542.9736705,,,cpu-thermal,49.531
1780559542.9736705,,,gpu-thermal,49.843
1780559542.9736705,,,soc0-thermal,48.125
1780559542.9736705,,,soc1-thermal,47.75
1780559542.9736705,,,soc2-thermal,47.812
1780559542.9736705,,,tj-thermal,49.843
1780559543.0799537,VDD_IN,4784.64,,
1780559543.0799537,VDD_CPU_GPU_CV,955.392,,
1780559543.0799537,VDD_SOC,1472.896,,
1780559543.0799537,,,cpu-thermal,49.718
1780559543.0799537,,,gpu-thermal,49.812
1780559543.0799537,,,soc0-thermal,48.125
1780559543.0799537,,,soc1-thermal,47.812
1780559543.0799537,,,soc2-thermal,47.687
1780559543.0799537,,,tj-thermal,49.812
1780559543.1864004,VDD_IN,4744.768,,
1780559543.1864004,VDD_CPU_GPU_CV,955.392,,
1780559543.1864004,VDD_SOC,1472.896,,
1780559543.1864004,,,cpu-thermal,49.406
1780559543.1864004,,,gpu-thermal,49.781
1780559543.1864004,,,soc0-thermal,48.25
1780559543.1864004,,,soc1-thermal,47.562
1780559543.1864004,,,soc2-thermal,47.718
1780559543.1864004,,,tj-thermal,49.781
1780559543.2925448,VDD_IN,4704.896,,
1780559543.2925448,VDD_CPU_GPU_CV,915.584,,
1780559543.2925448,VDD_SOC,1435.392,,
1780559543.2925448,,,cpu-thermal,49.531
1780559543.2925448,,,gpu-thermal,49.75
1780559543.2925448,,,soc0-thermal,48.062
1780559543.2925448,,,soc1-thermal,47.687
1780559543.2925448,,,soc2-thermal,47.718
1780559543.2925448,,,tj-thermal,49.75
1780559543.3986356,VDD_IN,4665.024,,
1780559543.3986356,VDD_CPU_GPU_CV,877.184,,
1780559543.3986356,VDD_SOC,1435.392,,
1780559543.3986356,,,cpu-thermal,49.5
1780559543.3986356,,,gpu-thermal,50.062
1780559543.3986356,,,soc0-thermal,48.156
1780559543.3986356,,,soc1-thermal,47.687
1780559543.3986356,,,soc2-thermal,47.718
1780559543.3986356,,,tj-thermal,50.062
1780559543.50457,VDD_IN,4665.024,,
1780559543.50457,VDD_CPU_GPU_CV,877.184,,
1780559543.50457,VDD_SOC,1435.392,,
1780559543.50457,,,cpu-thermal,49.718
1780559543.50457,,,gpu-thermal,49.75
1780559543.50457,,,soc0-thermal,48.093
1780559543.50457,,,soc1-thermal,47.531
1780559543.50457,,,soc2-thermal,47.718
1780559543.50457,,,tj-thermal,49.906
1780559543.6106613,VDD_IN,4665.024,,
1780559543.6106613,VDD_CPU_GPU_CV,877.184,,
1780559543.6106613,VDD_SOC,1435.392,,
1780559543.6106613,,,cpu-thermal,49.406
1780559543.6106613,,,gpu-thermal,50.125
1780559543.6106613,,,soc0-thermal,48.093
1780559543.6106613,,,soc1-thermal,47.531
1780559543.6106613,,,soc2-thermal,47.656
1780559543.6106613,,,tj-thermal,49.75
1780559543.7168562,VDD_IN,4704.896,,
1780559543.7168562,VDD_CPU_GPU_CV,917.056,,
1780559543.7168562,VDD_SOC,1435.392,,
1780559543.7168562,,,cpu-thermal,49.437
1780559543.7168562,,,gpu-thermal,49.906
1780559543.7168562,,,soc0-thermal,48.0
1780559543.7168562,,,soc1-thermal,47.625
1780559543.7168562,,,soc2-thermal,47.75
1780559543.7168562,,,tj-thermal,49.687
1780559543.8230374,VDD_IN,4704.896,,
1780559543.8230374,VDD_CPU_GPU_CV,917.056,,
1780559543.8230374,VDD_SOC,1435.392,,
1780559543.8230374,,,cpu-thermal,49.406
1780559543.8230374,,,gpu-thermal,49.781
1780559543.8230374,,,soc0-thermal,48.093
1780559543.8230374,,,soc1-thermal,47.75
1780559543.8230374,,,soc2-thermal,47.687
1780559543.8230374,,,tj-thermal,49.75
1780559543.9293017,VDD_IN,4712.448,,
1780559543.9293017,VDD_CPU_GPU_CV,917.056,,
1780559543.9293017,VDD_SOC,1435.392,,
1780559543.9293017,,,cpu-thermal,49.468
1780559543.9293017,,,gpu-thermal,49.687
1780559543.9293017,,,soc0-thermal,48.187
1780559543.9293017,,,soc1-thermal,47.562
1780559543.9293017,,,soc2-thermal,47.687
1780559543.9293017,,,tj-thermal,50.031
1780559544.0356596,VDD_IN,4744.768,,
1780559544.0356596,VDD_CPU_GPU_CV,956.928,,
1780559544.0356596,VDD_SOC,1435.392,,
1780559544.0356596,,,cpu-thermal,49.375
1780559544.0356596,,,gpu-thermal,49.75
1780559544.0356596,,,soc0-thermal,48.031
1780559544.0356596,,,soc1-thermal,47.562
1780559544.0356596,,,soc2-thermal,47.75
1780559544.0356596,,,tj-thermal,49.843
1780559544.1418266,VDD_IN,4744.768,,
1780559544.1418266,VDD_CPU_GPU_CV,956.928,,
1780559544.1418266,VDD_SOC,1435.392,,
1780559544.1418266,,,cpu-thermal,49.281
1780559544.1418266,,,gpu-thermal,49.625
1780559544.1418266,,,soc0-thermal,48.031
1780559544.1418266,,,soc1-thermal,47.656
1780559544.1418266,,,soc2-thermal,47.687
1780559544.1418266,,,tj-thermal,49.718
1780559544.2482038,VDD_IN,4752.384,,
1780559544.2482038,VDD_CPU_GPU_CV,956.928,,
1780559544.2482038,VDD_SOC,1435.392,,
1780559544.2482038,,,cpu-thermal,49.281
1780559544.2482038,,,gpu-thermal,49.968
1780559544.2482038,,,soc0-thermal,48.156
1780559544.2482038,,,soc1-thermal,47.5
1780559544.2482038,,,soc2-thermal,47.593
1780559544.2482038,,,tj-thermal,49.968
1780559544.3543506,VDD_IN,4672.512,,
1780559544.3543506,VDD_CPU_GPU_CV,877.184,,
1780559544.3543506,VDD_SOC,1437.696,,
1780559544.3543506,,,cpu-thermal,49.406
1780559544.3543506,,,gpu-thermal,49.75
1780559544.3543506,,,soc0-thermal,48.0
1780559544.3543506,,,soc1-thermal,47.625
1780559544.3543506,,,soc2-thermal,47.562
1780559544.3543506,,,tj-thermal,49.75
1780559544.4600594,VDD_IN,4592.64,,
1780559544.4600594,VDD_CPU_GPU_CV,837.312,,
1780559544.4600594,VDD_SOC,1437.696,,
1780559544.4600594,,,cpu-thermal,49.531
1780559544.4600594,,,gpu-thermal,49.687
1780559544.4600594,,,soc0-thermal,48.062
1780559544.4600594,,,soc1-thermal,47.593
1780559544.4600594,,,soc2-thermal,47.687
1780559544.4600594,,,tj-thermal,49.687
1780559544.5658717,VDD_IN,4632.576,,
1780559544.5658717,VDD_CPU_GPU_CV,877.184,,
1780559544.5658717,VDD_SOC,1437.696,,
1780559544.5658717,,,cpu-thermal,49.718
1780559544.5658717,,,gpu-thermal,49.656
1780559544.5658717,,,soc0-thermal,48.093
1780559544.5658717,,,soc1-thermal,47.75
1780559544.5658717,,,soc2-thermal,47.593
1780559544.5658717,,,tj-thermal,49.718
1780559544.6719856,VDD_IN,4712.448,,
1780559544.6719856,VDD_CPU_GPU_CV,917.056,,
1780559544.6719856,VDD_SOC,1437.696,,
1780559544.6719856,,,cpu-thermal,49.437
1780559544.6719856,,,gpu-thermal,49.625
1780559544.6719856,,,soc0-thermal,47.937
1780559544.6719856,,,soc1-thermal,47.531
1780559544.6719856,,,soc2-thermal,47.625
1780559544.6719856,,,tj-thermal,49.625
1780559544.77808,VDD_IN,4712.448,,
1780559544.77808,VDD_CPU_GPU_CV,917.056,,
1780559544.77808,VDD_SOC,1435.392,,
1780559544.77808,,,cpu-thermal,49.437
1780559544.77808,,,gpu-thermal,50.062
1780559544.77808,,,soc0-thermal,47.843
1780559544.77808,,,soc1-thermal,47.531
1780559544.77808,,,soc2-thermal,47.593
1780559544.77808,,,tj-thermal,50.062
1780559544.884209,VDD_IN,4712.448,,
1780559544.884209,VDD_CPU_GPU_CV,917.056,,
1780559544.884209,VDD_SOC,1435.392,,
1780559544.884209,,,cpu-thermal,49.5
1780559544.884209,,,gpu-thermal,49.843
1780559544.884209,,,soc0-thermal,47.968
1780559544.884209,,,soc1-thermal,47.656
1780559544.884209,,,soc2-thermal,47.593
1780559544.884209,,,tj-thermal,49.843
1780559544.9903781,VDD_IN,4752.384,,
1780559544.9903781,VDD_CPU_GPU_CV,956.928,,
1780559544.9903781,VDD_SOC,1435.392,,
1780559544.9903781,,,cpu-thermal,49.25
1780559544.9903781,,,gpu-thermal,49.562
1780559544.9903781,,,soc0-thermal,47.937
1780559544.9903781,,,soc1-thermal,47.437
1780559544.9903781,,,soc2-thermal,47.5
1780559544.9903781,,,tj-thermal,49.718
1780559545.0966258,VDD_IN,4752.384,,
1780559545.0966258,VDD_CPU_GPU_CV,956.928,,
1780559545.0966258,VDD_SOC,1435.392,,
1780559545.0966258,,,cpu-thermal,49.406
1780559545.0966258,,,gpu-thermal,49.937
1780559545.0966258,,,soc0-thermal,47.906
1780559545.0966258,,,soc1-thermal,47.468
1780559545.0966258,,,soc2-thermal,47.562
1780559545.0966258,,,tj-thermal,49.656
1780559545.2030654,VDD_IN,4744.768,,
1780559545.2030654,VDD_CPU_GPU_CV,956.928,,
1780559545.2030654,VDD_SOC,1435.392,,
1780559545.2030654,,,cpu-thermal,49.281
1780559545.2030654,,,gpu-thermal,49.75
1780559545.2030654,,,soc0-thermal,47.906
1780559545.2030654,,,soc1-thermal,47.687
1780559545.2030654,,,soc2-thermal,47.437
1780559545.2030654,,,tj-thermal,49.562
1780559545.3092592,VDD_IN,4712.448,,
1780559545.3092592,VDD_CPU_GPU_CV,956.928,,
1780559545.3092592,VDD_SOC,1437.696,,
1780559545.3092592,,,cpu-thermal,49.187
1780559545.3092592,,,gpu-thermal,49.593
1780559545.3092592,,,soc0-thermal,48.062
1780559545.3092592,,,soc1-thermal,47.406
1780559545.3092592,,,soc2-thermal,47.468
1780559545.3092592,,,tj-thermal,49.406
1780559545.4153893,VDD_IN,4672.512,,
1780559545.4153893,VDD_CPU_GPU_CV,877.184,,
1780559545.4153893,VDD_SOC,1437.696,,
1780559545.4153893,,,cpu-thermal,49.218
1780559545.4153893,,,gpu-thermal,49.593
1780559545.4153893,,,soc0-thermal,47.843
1780559545.4153893,,,soc1-thermal,47.406
1780559545.4153893,,,soc2-thermal,47.562
1780559545.4153893,,,tj-thermal,49.843
1780559545.521351,VDD_IN,4672.512,,
1780559545.521351,VDD_CPU_GPU_CV,877.184,,
1780559545.521351,VDD_SOC,1437.696,,
1780559545.521351,,,cpu-thermal,49.531
1780559545.521351,,,gpu-thermal,49.531
1780559545.521351,,,soc0-thermal,47.875
1780559545.521351,,,soc1-thermal,47.562
1780559545.521351,,,soc2-thermal,47.468
1780559545.521351,,,tj-thermal,49.531
1780559545.627535,VDD_IN,4672.512,,
1780559545.627535,VDD_CPU_GPU_CV,917.056,,
1780559545.627535,VDD_SOC,1437.696,,
1780559545.627535,,,cpu-thermal,49.156
1780559545.627535,,,gpu-thermal,49.968
1780559545.627535,,,soc0-thermal,48.062
1780559545.627535,,,soc1-thermal,47.343
1780559545.627535,,,soc2-thermal,47.531
1780559545.627535,,,tj-thermal,49.531
1780559545.7340167,VDD_IN,4712.448,,
1780559545.7340167,VDD_CPU_GPU_CV,917.056,,
1780559545.7340167,VDD_SOC,1435.392,,
1780559545.7340167,,,cpu-thermal,49.312
1780559545.7340167,,,gpu-thermal,49.781
1780559545.7340167,,,soc0-thermal,47.843
1780559545.7340167,,,soc1-thermal,47.312
1780559545.7340167,,,soc2-thermal,47.5
1780559545.7340167,,,tj-thermal,49.781
1780559545.8400986,VDD_IN,4712.448,,
1780559545.8400986,VDD_CPU_GPU_CV,917.056,,
1780559545.8400986,VDD_SOC,1437.696,,
1780559545.8400986,,,cpu-thermal,49.312
1780559545.8400986,,,gpu-thermal,49.656
1780559545.8400986,,,soc0-thermal,47.812
1780559545.8400986,,,soc1-thermal,47.5
1780559545.8400986,,,soc2-thermal,47.593
1780559545.8400986,,,tj-thermal,49.656
1780559545.9461634,VDD_IN,4752.384,,
1780559545.9461634,VDD_CPU_GPU_CV,956.928,,
1780559545.9461634,VDD_SOC,1435.392,,
1780559545.9461634,,,cpu-thermal,49.531
1780559545.9461634,,,gpu-thermal,49.593
1780559545.9461634,,,soc0-thermal,47.937
1780559545.9461634,,,soc1-thermal,47.312
1780559545.9461634,,,soc2-thermal,47.406
1780559545.9461634,,,tj-thermal,49.593
1780559546.0525513,VDD_IN,4784.64,,
1780559546.0525513,VDD_CPU_GPU_CV,956.928,,
1780559546.0525513,VDD_SOC,1435.392,,
1780559546.0525513,,,cpu-thermal,49.281
1780559546.0525513,,,gpu-thermal,49.531
1780559546.0525513,,,soc0-thermal,47.875
1780559546.0525513,,,soc1-thermal,47.406
1780559546.0525513,,,soc2-thermal,47.531
1780559546.0525513,,,tj-thermal,49.531
1780559546.158911,VDD_IN,4744.768,,
1780559546.158911,VDD_CPU_GPU_CV,956.928,,
1780559546.158911,VDD_SOC,1435.392,,
1780559546.158911,,,cpu-thermal,49.156
1780559546.158911,,,gpu-thermal,49.468
1780559546.158911,,,soc0-thermal,47.843
1780559546.158911,,,soc1-thermal,47.406
1780559546.158911,,,soc2-thermal,47.5
1780559546.158911,,,tj-thermal,49.468
1780559546.265244,VDD_IN,4752.384,,
1780559546.265244,VDD_CPU_GPU_CV,956.928,,
1780559546.265244,VDD_SOC,1435.392,,
1780559546.265244,,,cpu-thermal,49.156
1780559546.265244,,,gpu-thermal,49.75
1780559546.265244,,,soc0-thermal,47.875
1780559546.265244,,,soc1-thermal,47.343
1780559546.265244,,,soc2-thermal,47.406
1780559546.265244,,,tj-thermal,49.75
1780559546.371379,VDD_IN,4672.512,,
1780559546.371379,VDD_CPU_GPU_CV,877.184,,
1780559546.371379,VDD_SOC,1437.696,,
1780559546.371379,,,cpu-thermal,49.156
1780559546.371379,,,gpu-thermal,49.625
1780559546.371379,,,soc0-thermal,47.968
1780559546.371379,,,soc1-thermal,47.406
1780559546.371379,,,soc2-thermal,47.343
1780559546.371379,,,tj-thermal,49.625
1780559546.4771686,VDD_IN,4632.576,,
1780559546.4771686,VDD_CPU_GPU_CV,877.184,,
1780559546.4771686,VDD_SOC,1437.696,,
1780559546.4771686,,,cpu-thermal,49.187
1780559546.4771686,,,gpu-thermal,49.531
1780559546.4771686,,,soc0-thermal,47.875
1780559546.4771686,,,soc1-thermal,47.343
1780559546.4771686,,,soc2-thermal,47.468
1780559546.4771686,,,tj-thermal,49.531
1780559546.583858,VDD_IN,4672.512,,
1780559546.583858,VDD_CPU_GPU_CV,877.184,,
1780559546.583858,VDD_SOC,1437.696,,
1780559546.583858,,,cpu-thermal,49.125
1780559546.583858,,,gpu-thermal,49.5
1780559546.583858,,,soc0-thermal,47.843
1780559546.583858,,,soc1-thermal,47.531
1780559546.583858,,,soc2-thermal,47.406
1780559546.583858,,,tj-thermal,49.5
1780559546.6900368,VDD_IN,4672.512,,
1780559546.6900368,VDD_CPU_GPU_CV,877.184,,
1780559546.6900368,VDD_SOC,1435.392,,
1780559546.6900368,,,cpu-thermal,49.156
1780559546.6900368,,,gpu-thermal,49.406
1780559546.6900368,,,soc0-thermal,47.968
1780559546.6900368,,,soc1-thermal,47.312
1780559546.6900368,,,soc2-thermal,47.406
1780559546.6900368,,,tj-thermal,49.406
1780559546.7962053,VDD_IN,4672.512,,
1780559546.7962053,VDD_CPU_GPU_CV,917.056,,
1780559546.7962053,VDD_SOC,1435.392,,
1780559546.7962053,,,cpu-thermal,49.343
1780559546.7962053,,,gpu-thermal,49.875
1780559546.7962053,,,soc0-thermal,47.781
1780559546.7962053,,,soc1-thermal,47.406
1780559546.7962053,,,soc2-thermal,47.406
1780559546.7962053,,,tj-thermal,49.875
1780559546.9026134,VDD_IN,4665.024,,
1780559546.9026134,VDD_CPU_GPU_CV,917.056,,
1780559546.9026134,VDD_SOC,1435.392,,
1780559546.9026134,,,cpu-thermal,49.468
1780559546.9026134,,,gpu-thermal,49.687
1780559546.9026134,,,soc0-thermal,47.75
1780559546.9026134,,,soc1-thermal,47.437
1780559546.9026134,,,soc2-thermal,47.375
1780559546.9026134,,,tj-thermal,49.687
1780559547.0088415,VDD_IN,4704.896,,
1780559547.0088415,VDD_CPU_GPU_CV,917.056,,
1780559547.0088415,VDD_SOC,1435.392,,
1780559547.0088415,,,cpu-thermal,49.187
1780559547.0088415,,,gpu-thermal,49.5
1780559547.0088415,,,soc0-thermal,47.906
1780559547.0088415,,,soc1-thermal,47.281
1780559547.0088415,,,soc2-thermal,47.406
1780559547.0088415,,,tj-thermal,49.5
1780559547.1155617,VDD_IN,4704.896,,
1780559547.1155617,VDD_CPU_GPU_CV,917.056,,
1780559547.1155617,VDD_SOC,1435.392,,
1780559547.1155617,,,cpu-thermal,49.218
1780559547.1155617,,,gpu-thermal,49.468
1780559547.1155617,,,soc0-thermal,47.843
1780559547.1155617,,,soc1-thermal,47.281
1780559547.1155617,,,soc2-thermal,47.437
1780559547.1155617,,,tj-thermal,49.468
1780559547.2220273,VDD_IN,4704.896,,
1780559547.2220273,VDD_CPU_GPU_CV,917.056,,
1780559547.2220273,VDD_SOC,1435.392,,
1780559547.2220273,,,cpu-thermal,49.187
1780559547.2220273,,,gpu-thermal,49.343
1780559547.2220273,,,soc0-thermal,47.781
1780559547.2220273,,,soc1-thermal,47.437
1780559547.2220273,,,soc2-thermal,47.375
1780559547.2220273,,,tj-thermal,49.343
1780559547.3285031,VDD_IN,4632.576,,
1780559547.3285031,VDD_CPU_GPU_CV,877.184,,
1780559547.3285031,VDD_SOC,1435.392,,
1780559547.3285031,,,cpu-thermal,49.062
1780559547.3285031,,,gpu-thermal,49.281
1780559547.3285031,,,soc0-thermal,47.875
1780559547.3285031,,,soc1-thermal,47.281
1780559547.3285031,,,soc2-thermal,47.375
1780559547.3285031,,,tj-thermal,49.281
1780559547.4347503,VDD_IN,4592.64,,
1780559547.4347503,VDD_CPU_GPU_CV,837.312,,
1780559547.4347503,VDD_SOC,1437.696,,
1780559547.4347503,,,cpu-thermal,49.062
1780559547.4347503,,,gpu-thermal,49.656
1780559547.4347503,,,soc0-thermal,47.781
1780559547.4347503,,,soc1-thermal,47.281
1780559547.4347503,,,soc2-thermal,47.437
1780559547.4347503,,,tj-thermal,49.656
1780559547.540686,VDD_IN,4632.576,,
1780559547.540686,VDD_CPU_GPU_CV,877.184,,
1780559547.540686,VDD_SOC,1437.696,,
1780559547.540686,,,cpu-thermal,49.0
1780559547.540686,,,gpu-thermal,49.406
1780559547.540686,,,soc0-thermal,47.781
1780559547.540686,,,soc1-thermal,47.312
1780559547.540686,,,soc2-thermal,47.468
1780559547.540686,,,tj-thermal,49.593
1780559547.6468844,VDD_IN,4672.512,,
1780559547.6468844,VDD_CPU_GPU_CV,877.184,,
1780559547.6468844,VDD_SOC,1437.696,,
1780559547.6468844,,,cpu-thermal,49.031
1780559547.6468844,,,gpu-thermal,49.437
1780559547.6468844,,,soc0-thermal,47.843
1780559547.6468844,,,soc1-thermal,47.281
1780559547.6468844,,,soc2-thermal,47.343
1780559547.6468844,,,tj-thermal,49.437
1780559547.7537954,VDD_IN,4672.512,,
1780559547.7537954,VDD_CPU_GPU_CV,917.056,,
1780559547.7537954,VDD_SOC,1435.392,,
1780559547.7537954,,,cpu-thermal,49.125
1780559547.7537954,,,gpu-thermal,49.312
1780559547.7537954,,,soc0-thermal,47.781
1780559547.7537954,,,soc1-thermal,47.312
1780559547.7537954,,,soc2-thermal,47.343
1780559547.7537954,,,tj-thermal,49.312
1780559547.8599846,VDD_IN,4712.448,,
1780559547.8599846,VDD_CPU_GPU_CV,917.056,,
1780559547.8599846,VDD_SOC,1435.392,,
1780559547.8599846,,,cpu-thermal,49.343
1780559547.8599846,,,gpu-thermal,49.281
1780559547.8599846,,,soc0-thermal,47.812
1780559547.8599846,,,soc1-thermal,47.312
1780559547.8599846,,,soc2-thermal,47.343
1780559547.8599846,,,tj-thermal,49.343
1780559547.9665751,VDD_IN,4712.448,,
1780559547.9665751,VDD_CPU_GPU_CV,917.056,,
1780559547.9665751,VDD_SOC,1435.392,,
1780559547.9665751,,,cpu-thermal,49.531
1780559547.9665751,,,gpu-thermal,49.75
1780559547.9665751,,,soc0-thermal,47.781
1780559547.9665751,,,soc1-thermal,47.25
1780559547.9665751,,,soc2-thermal,47.343
1780559547.9665751,,,tj-thermal,49.75
1780559548.0730429,VDD_IN,4744.768,,
1780559548.0730429,VDD_CPU_GPU_CV,956.928,,
1780559548.0730429,VDD_SOC,1435.392,,
1780559548.0730429,,,cpu-thermal,49.125
1780559548.0730429,,,gpu-thermal,49.5
1780559548.0730429,,,soc0-thermal,47.75
1780559548.0730429,,,soc1-thermal,47.281
1780559548.0730429,,,soc2-thermal,47.343
1780559548.0730429,,,tj-thermal,49.5
