t,rail,mW,zone,C
1780555340.079612,VDD_IN,4912.384,,
1780555340.079612,VDD_CPU_GPU_CV,1147.008,,
1780555340.079612,VDD_SOC,1465.792,,
1780555340.079612,,,cpu-thermal,50.968
1780555340.079612,,,gpu-thermal,51.593
1780555340.079612,,,soc0-thermal,49.5
1780555340.079612,,,soc1-thermal,48.843
1780555340.079612,,,soc2-thermal,49.062
1780555340.079612,,,tj-thermal,51.593
1780555340.1851141,VDD_IN,4952.0,,
1780555340.1851141,VDD_CPU_GPU_CV,1186.56,,
1780555340.1851141,VDD_SOC,1463.424,,
1780555340.1851141,,,cpu-thermal,50.75
1780555340.1851141,,,gpu-thermal,51.218
1780555340.1851141,,,soc0-thermal,49.375
1780555340.1851141,,,soc1-thermal,48.968
1780555340.1851141,,,soc2-thermal,49.0
1780555340.1851141,,,tj-thermal,51.343
1780555340.291028,VDD_IN,4983.552,,
1780555340.291028,VDD_CPU_GPU_CV,1186.56,,
1780555340.291028,VDD_SOC,1463.424,,
1780555340.291028,,,cpu-thermal,50.75
1780555340.291028,,,gpu-thermal,51.187
1780555340.291028,,,soc0-thermal,49.5
1780555340.291028,,,soc1-thermal,48.968
1780555340.291028,,,soc2-thermal,49.093
1780555340.291028,,,tj-thermal,51.281
1780555340.3967881,VDD_IN,4991.616,,
1780555340.3967881,VDD_CPU_GPU_CV,1186.56,,
1780555340.3967881,VDD_SOC,1465.792,,
1780555340.3967881,,,cpu-thermal,50.875
1780555340.3967881,,,gpu-thermal,51.468
1780555340.3967881,,,soc0-thermal,49.593
1780555340.3967881,,,soc1-thermal,48.875
1780555340.3967881,,,soc2-thermal,49.0
1780555340.3967881,,,tj-thermal,51.468
1780555340.5026462,VDD_IN,4991.616,,
1780555340.5026462,VDD_CPU_GPU_CV,1226.112,,
1780555340.5026462,VDD_SOC,1465.792,,
1780555340.5026462,,,cpu-thermal,50.656
1780555340.5026462,,,gpu-thermal,51.218
1780555340.5026462,,,soc0-thermal,49.343
1780555340.5026462,,,soc1-thermal,48.937
1780555340.5026462,,,soc2-thermal,48.906
1780555340.5026462,,,tj-thermal,51.218
1780555340.6084828,VDD_IN,4991.616,,
1780555340.6084828,VDD_CPU_GPU_CV,1226.112,,
1780555340.6084828,VDD_SOC,1465.792,,
1780555340.6084828,,,cpu-thermal,50.718
1780555340.6084828,,,gpu-thermal,51.218
1780555340.6084828,,,soc0-thermal,49.406
1780555340.6084828,,,soc1-thermal,48.843
1780555340.6084828,,,soc2-thermal,48.968
1780555340.6084828,,,tj-thermal,51.218
1780555340.7140987,VDD_IN,4991.616,,
1780555340.7140987,VDD_CPU_GPU_CV,1228.096,,
1780555340.7140987,VDD_SOC,1465.792,,
1780555340.7140987,,,cpu-thermal,50.687
1780555340.7140987,,,gpu-thermal,51.093
1780555340.7140987,,,soc0-thermal,49.312
1780555340.7140987,,,soc1-thermal,49.062
1780555340.7140987,,,soc2-thermal,49.031
1780555340.7140987,,,tj-thermal,51.093
1780555340.8198576,VDD_IN,4960.0,,
1780555340.8198576,VDD_CPU_GPU_CV,1188.48,,
1780555340.8198576,VDD_SOC,1468.16,,
1780555340.8198576,,,cpu-thermal,50.5
1780555340.8198576,,,gpu-thermal,51.218
1780555340.8198576,,,soc0-thermal,49.406
1780555340.8198576,,,soc1-thermal,48.781
1780555340.8198576,,,soc2-thermal,49.0
1780555340.8198576,,,tj-thermal,51.093
1780555340.9254272,VDD_IN,4888.512,,
1780555340.9254272,VDD_CPU_GPU_CV,1150.72,,
1780555340.9254272,VDD_SOC,1428.48,,
1780555340.9254272,,,cpu-thermal,50.531
1780555340.9254272,,,gpu-thermal,51.093
1780555340.9254272,,,soc0-thermal,49.218
1780555340.9254272,,,soc1-thermal,48.875
1780555340.9254272,,,soc2-thermal,48.906
1780555340.9254272,,,tj-thermal,51.093
1780555341.0306187,VDD_IN,4848.768,,
1780555341.0306187,VDD_CPU_GPU_CV,1111.04,,
1780555341.0306187,VDD_SOC,1430.784,,
1780555341.0306187,,,cpu-thermal,50.562
1780555341.0306187,,,gpu-thermal,51.062
1780555341.0306187,,,soc0-thermal,49.281
1780555341.0306187,,,soc1-thermal,48.843
1780555341.0306187,,,soc2-thermal,48.781
1780555341.0306187,,,tj-thermal,51.062
1780555341.1362011,VDD_IN,4888.512,,
1780555341.1362011,VDD_CPU_GPU_CV,1150.72,,
1780555341.1362011,VDD_SOC,1428.48,,
1780555341.1362011,,,cpu-thermal,50.5
1780555341.1362011,,,gpu-thermal,50.968
1780555341.1362011,,,soc0-thermal,49.25
1780555341.1362011,,,soc1-thermal,48.718
1780555341.1362011,,,soc2-thermal,48.937
1780555341.1362011,,,tj-thermal,50.968
1780555341.2420595,VDD_IN,4920.32,,
1780555341.2420595,VDD_CPU_GPU_CV,1190.4,,
1780555341.2420595,VDD_SOC,1428.48,,
1780555341.2420595,,,cpu-thermal,50.468
1780555341.2420595,,,gpu-thermal,51.312
1780555341.2420595,,,soc0-thermal,49.437
1780555341.2420595,,,soc1-thermal,48.687
1780555341.2420595,,,soc2-thermal,48.875
1780555341.2420595,,,tj-thermal,51.312
1780555341.3476872,VDD_IN,4968.0,,
1780555341.3476872,VDD_CPU_GPU_CV,1190.4,,
1780555341.3476872,VDD_SOC,1468.16,,
1780555341.3476872,,,cpu-thermal,50.593
1780555341.3476872,,,gpu-thermal,50.968
1780555341.3476872,,,soc0-thermal,49.25
1780555341.3476872,,,soc1-thermal,48.656
1780555341.3476872,,,soc2-thermal,48.843
1780555341.3476872,,,tj-thermal,51.125
1780555341.4535275,VDD_IN,4968.0,,
1780555341.4535275,VDD_CPU_GPU_CV,1190.4,,
1780555341.4535275,VDD_SOC,1470.528,,
1780555341.4535275,,,cpu-thermal,50.468
1780555341.4535275,,,gpu-thermal,50.875
1780555341.4535275,,,soc0-thermal,49.218
1780555341.4535275,,,soc1-thermal,48.812
1780555341.4535275,,,soc2-thermal,48.843
1780555341.4535275,,,tj-thermal,51.093
1780555341.5594463,VDD_IN,5007.744,,
1780555341.5594463,VDD_CPU_GPU_CV,1190.4,,
1780555341.5594463,VDD_SOC,1470.528,,
1780555341.5594463,,,cpu-thermal,50.718
1780555341.5594463,,,gpu-thermal,51.25
1780555341.5594463,,,soc0-thermal,49.343
1780555341.5594463,,,soc1-thermal,48.718
1780555341.5594463,,,soc2-thermal,48.812
1780555341.5594463,,,tj-thermal,51.25
1780555341.6650777,VDD_IN,5007.744,,
1780555341.6650777,VDD_CPU_GPU_CV,1190.4,,
1780555341.6650777,VDD_SOC,1430.784,,
1780555341.6650777,,,cpu-thermal,50.812
1780555341.6650777,,,gpu-thermal,51.125
1780555341.6650777,,,soc0-thermal,49.156
1780555341.6650777,,,soc1-thermal,48.687
1780555341.6650777,,,soc2-thermal,48.781
1780555341.6650777,,,tj-thermal,51.125
1780555341.77104,VDD_IN,5007.744,,
1780555341.77104,VDD_CPU_GPU_CV,1232.064,,
1780555341.77104,VDD_SOC,1430.784,,
1780555341.77104,,,cpu-thermal,50.343
1780555341.77104,,,gpu-thermal,51.0
1780555341.77104,,,soc0-thermal,49.156
1780555341.77104,,,soc1-thermal,48.718
1780555341.77104,,,soc2-thermal,48.781
1780555341.77104,,,tj-thermal,51.0
1780555341.8766518,VDD_IN,4936.192,,
1780555341.8766518,VDD_CPU_GPU_CV,1152.576,,
1780555341.8766518,VDD_SOC,1433.088,,
1780555341.8766518,,,cpu-thermal,50.593
1780555341.8766518,,,gpu-thermal,51.156
1780555341.8766518,,,soc0-thermal,49.187
1780555341.8766518,,,soc1-thermal,48.843
1780555341.8766518,,,soc2-thermal,48.718
1780555341.8766518,,,tj-thermal,50.906
1780555341.9818687,VDD_IN,4856.576,,
1780555341.9818687,VDD_CPU_GPU_CV,1114.624,,
1780555341.9818687,VDD_SOC,1433.088,,
1780555341.9818687,,,cpu-thermal,50.468
1780555341.9818687,,,gpu-thermal,50.968
1780555341.9818687,,,soc0-thermal,49.281
1780555341.9818687,,,soc1-thermal,48.593
1780555341.9818687,,,soc2-thermal,48.875
1780555341.9818687,,,tj-thermal,50.968
1780555342.087219,VDD_IN,4896.384,,
1780555342.087219,VDD_CPU_GPU_CV,1154.432,,
1780555342.087219,VDD_SOC,1433.088,,
1780555342.087219,,,cpu-thermal,50.687
1780555342.087219,,,gpu-thermal,50.906
1780555342.087219,,,soc0-thermal,49.093
1780555342.087219,,,soc1-thermal,48.656
1780555342.087219,,,soc2-thermal,48.781
1780555342.087219,,,tj-thermal,50.906
1780555342.1929824,VDD_IN,4936.192,,
1780555342.1929824,VDD_CPU_GPU_CV,1152.576,,
1780555342.1929824,VDD_SOC,1433.088,,
1780555342.1929824,,,cpu-thermal,50.468
1780555342.1929824,,,gpu-thermal,50.875
1780555342.1929824,,,soc0-thermal,49.187
1780555342.1929824,,,soc1-thermal,48.625
1780555342.1929824,,,soc2-thermal,48.781
1780555342.1929824,,,tj-thermal,50.875
1780555342.2985837,VDD_IN,4936.192,,
1780555342.2985837,VDD_CPU_GPU_CV,1192.32,,
1780555342.2985837,VDD_SOC,1433.088,,
1780555342.2985837,,,cpu-thermal,50.5
1780555342.2985837,,,gpu-thermal,50.812
1780555342.2985837,,,soc0-thermal,49.187
1780555342.2985837,,,soc1-thermal,48.75
1780555342.2985837,,,soc2-thermal,48.781
1780555342.2985837,,,tj-thermal,50.812
1780555342.4042344,VDD_IN,4976.0,,
1780555342.4042344,VDD_CPU_GPU_CV,1192.32,,
1780555342.4042344,VDD_SOC,1433.088,,
1780555342.4042344,,,cpu-thermal,50.5
1780555342.4042344,,,gpu-thermal,50.812
1780555342.4042344,,,soc0-thermal,49.031
1780555342.4042344,,,soc1-thermal,48.437
1780555342.4042344,,,soc2-thermal,48.656
1780555342.4042344,,,tj-thermal,51.156
1780555342.5099862,VDD_IN,4976.0,,
1780555342.5099862,VDD_CPU_GPU_CV,1192.32,,
1780555342.5099862,VDD_SOC,1433.088,,
1780555342.5099862,,,cpu-thermal,50.375
1780555342.5099862,,,gpu-thermal,50.812
1780555342.5099862,,,soc0-thermal,49.062
1780555342.5099862,,,soc1-thermal,48.593
1780555342.5099862,,,soc2-thermal,48.75
1780555342.5099862,,,tj-thermal,51.0
1780555342.615781,VDD_IN,4976.0,,
1780555342.615781,VDD_CPU_GPU_CV,1192.32,,
1780555342.615781,VDD_SOC,1470.528,,
1780555342.615781,,,cpu-thermal,50.406
1780555342.615781,,,gpu-thermal,50.75
1780555342.615781,,,soc0-thermal,49.156
1780555342.615781,,,soc1-thermal,48.656
1780555342.615781,,,soc2-thermal,48.531
1780555342.615781,,,tj-thermal,50.75
1780555342.7216375,VDD_IN,5015.808,,
1780555342.7216375,VDD_CPU_GPU_CV,1232.064,,
1780555342.7216375,VDD_SOC,1470.528,,
1780555342.7216375,,,cpu-thermal,50.5
1780555342.7216375,,,gpu-thermal,51.062
1780555342.7216375,,,soc0-thermal,49.187
1780555342.7216375,,,soc1-thermal,48.437
1780555342.7216375,,,soc2-thermal,48.687
1780555342.7216375,,,tj-thermal,51.062
1780555342.827587,VDD_IN,4976.0,,
1780555342.827587,VDD_CPU_GPU_CV,1192.32,,
1780555342.827587,VDD_SOC,1433.088,,
1780555342.827587,,,cpu-thermal,50.281
1780555342.827587,,,gpu-thermal,50.968
1780555342.827587,,,soc0-thermal,49.031
1780555342.827587,,,soc1-thermal,48.437
1780555342.827587,,,soc2-thermal,48.593
1780555342.827587,,,tj-thermal,50.968
1780555342.9331126,VDD_IN,4896.384,,
1780555342.9331126,VDD_CPU_GPU_CV,1154.432,,
1780555342.9331126,VDD_SOC,1433.088,,
1780555342.9331126,,,cpu-thermal,50.25
1780555342.9331126,,,gpu-thermal,50.843
1780555342.9331126,,,soc0-thermal,48.968
1780555342.9331126,,,soc1-thermal,48.593
1780555342.9331126,,,soc2-thermal,48.687
1780555342.9331126,,,tj-thermal,50.843
1780555343.0386276,VDD_IN,4864.384,,
1780555343.0386276,VDD_CPU_GPU_CV,1114.624,,
1780555343.0386276,VDD_SOC,1433.088,,
1780555343.0386276,,,cpu-thermal,50.25
1780555343.0386276,,,gpu-thermal,51.031
1780555343.0386276,,,soc0-thermal,49.062
1780555343.0386276,,,soc1-thermal,48.593
1780555343.0386276,,,soc2-thermal,48.656
1780555343.0386276,,,tj-thermal,50.718
1780555343.1442215,VDD_IN,4896.384,,
1780555343.1442215,VDD_CPU_GPU_CV,1154.432,,
1780555343.1442215,VDD_SOC,1433.088,,
1780555343.1442215,,,cpu-thermal,50.656
1780555343.1442215,,,gpu-thermal,50.906
1780555343.1442215,,,soc0-thermal,49.156
1780555343.1442215,,,soc1-thermal,48.468
1780555343.1442215,,,soc2-thermal,48.656
1780555343.1442215,,,tj-thermal,50.906
1780555343.2497888,VDD_IN,4936.192,,
1780555343.2497888,VDD_CPU_GPU_CV,1152.576,,
1780555343.2497888,VDD_SOC,1433.088,,
1780555343.2497888,,,cpu-thermal,50.187
1780555343.2497888,,,gpu-thermal,50.781
1780555343.2497888,,,soc0-thermal,48.875
1780555343.2497888,,,soc1-thermal,48.468
1780555343.2497888,,,soc2-thermal,48.593
1780555343.2497888,,,tj-thermal,50.781
1780555343.3558626,VDD_IN,4976.0,,
1780555343.3558626,VDD_CPU_GPU_CV,1192.32,,
1780555343.3558626,VDD_SOC,1433.088,,
1780555343.3558626,,,cpu-thermal,50.187
1780555343.3558626,,,gpu-thermal,50.718
1780555343.3558626,,,soc0-thermal,49.062
1780555343.3558626,,,soc1-thermal,48.468
1780555343.3558626,,,soc2-thermal,48.75
1780555343.3558626,,,tj-thermal,50.718
1780555343.4616904,VDD_IN,4976.0,,
1780555343.4616904,VDD_CPU_GPU_CV,1192.32,,
1780555343.4616904,VDD_SOC,1433.088,,
1780555343.4616904,,,cpu-thermal,50.5
1780555343.4616904,,,gpu-thermal,50.656
1780555343.4616904,,,soc0-thermal,49.093
1780555343.4616904,,,soc1-thermal,48.687
1780555343.4616904,,,soc2-thermal,48.562
1780555343.4616904,,,tj-thermal,50.656
1780555343.5672898,VDD_IN,4976.0,,
1780555343.5672898,VDD_CPU_GPU_CV,1192.32,,
1780555343.5672898,VDD_SOC,1433.088,,
1780555343.5672898,,,cpu-thermal,50.5
1780555343.5672898,,,gpu-thermal,50.781
1780555343.5672898,,,soc0-thermal,49.031
1780555343.5672898,,,soc1-thermal,48.5
1780555343.5672898,,,soc2-thermal,48.437
1780555343.5672898,,,tj-thermal,51.062
1780555343.6730518,VDD_IN,4976.0,,
1780555343.6730518,VDD_CPU_GPU_CV,1192.32,,
1780555343.6730518,VDD_SOC,1430.784,,
1780555343.6730518,,,cpu-thermal,50.156
1780555343.6730518,,,gpu-thermal,50.718
1780555343.6730518,,,soc0-thermal,48.937
1780555343.6730518,,,soc1-thermal,48.468
1780555343.6730518,,,soc2-thermal,48.562
1780555343.6730518,,,tj-thermal,50.875
1780555343.778666,VDD_IN,4976.0,,
1780555343.778666,VDD_CPU_GPU_CV,1192.32,,
1780555343.778666,VDD_SOC,1433.088,,
1780555343.778666,,,cpu-thermal,50.25
1780555343.778666,,,gpu-thermal,50.687
1780555343.778666,,,soc0-thermal,49.0
1780555343.778666,,,soc1-thermal,48.468
1780555343.778666,,,soc2-thermal,48.468
1780555343.778666,,,tj-thermal,50.687
1780555343.8842514,VDD_IN,4896.384,,
1780555343.8842514,VDD_CPU_GPU_CV,1152.576,,
1780555343.8842514,VDD_SOC,1433.088,,
1780555343.8842514,,,cpu-thermal,50.343
1780555343.8842514,,,gpu-thermal,51.0
1780555343.8842514,,,soc0-thermal,49.031
1780555343.8842514,,,soc1-thermal,48.375
1780555343.8842514,,,soc2-thermal,48.531
1780555343.8842514,,,tj-thermal,51.0
1780555343.9895694,VDD_IN,4864.384,,
1780555343.9895694,VDD_CPU_GPU_CV,1114.624,,
1780555343.9895694,VDD_SOC,1435.392,,
1780555343.9895694,,,cpu-thermal,50.437
1780555343.9895694,,,gpu-thermal,50.812
1780555343.9895694,,,soc0-thermal,48.906
1780555343.9895694,,,soc1-thermal,48.343
1780555343.9895694,,,soc2-thermal,48.468
1780555343.9895694,,,tj-thermal,50.812
1780555344.0949595,VDD_IN,4896.384,,
1780555344.0949595,VDD_CPU_GPU_CV,1154.432,,
1780555344.0949595,VDD_SOC,1433.088,,
1780555344.0949595,,,cpu-thermal,50.187
1780555344.0949595,,,gpu-thermal,50.593
1780555344.0949595,,,soc0-thermal,48.843
1780555344.0949595,,,soc1-thermal,48.5
1780555344.0949595,,,soc2-thermal,48.437
1780555344.0949595,,,tj-thermal,50.781
1780555344.2006166,VDD_IN,4936.192,,
1780555344.2006166,VDD_CPU_GPU_CV,1152.576,,
1780555344.2006166,VDD_SOC,1433.088,,
1780555344.2006166,,,cpu-thermal,50.156
1780555344.2006166,,,gpu-thermal,50.937
1780555344.2006166,,,soc0-thermal,48.906
1780555344.2006166,,,soc1-thermal,48.562
1780555344.2006166,,,soc2-thermal,48.5
1780555344.2006166,,,tj-thermal,50.937
1780555344.3064196,VDD_IN,4936.192,,
1780555344.3064196,VDD_CPU_GPU_CV,1192.32,,
1780555344.3064196,VDD_SOC,1433.088,,
1780555344.3064196,,,cpu-thermal,50.281
1780555344.3064196,,,gpu-thermal,50.812
1780555344.3064196,,,soc0-thermal,49.031
1780555344.3064196,,,soc1-thermal,48.312
1780555344.3064196,,,soc2-thermal,48.5
1780555344.3064196,,,tj-thermal,50.812
1780555344.4121387,VDD_IN,4976.0,,
1780555344.4121387,VDD_CPU_GPU_CV,1192.32,,
1780555344.4121387,VDD_SOC,1433.088,,
1780555344.4121387,,,cpu-thermal,50.375
1780555344.4121387,,,gpu-thermal,50.656
1780555344.4121387,,,soc0-thermal,48.843
1780555344.4121387,,,soc1-thermal,48.5
1780555344.4121387,,,soc2-thermal,48.468
1780555344.4121387,,,tj-thermal,50.656
1780555344.517813,VDD_IN,4976.0,,
1780555344.517813,VDD_CPU_GPU_CV,1192.32,,
1780555344.517813,VDD_SOC,1433.088,,
1780555344.517813,,,cpu-thermal,50.218
1780555344.517813,,,gpu-thermal,50.656
1780555344.517813,,,soc0-thermal,48.812
1780555344.517813,,,soc1-thermal,48.437
1780555344.517813,,,soc2-thermal,48.5
1780555344.517813,,,tj-thermal,50.656
1780555344.623695,VDD_IN,5015.808,,
1780555344.623695,VDD_CPU_GPU_CV,1192.32,,
1780555344.623695,VDD_SOC,1430.784,,
1780555344.623695,,,cpu-thermal,50.187
1780555344.623695,,,gpu-thermal,50.781
1780555344.623695,,,soc0-thermal,48.937
1780555344.623695,,,soc1-thermal,48.25
1780555344.623695,,,soc2-thermal,48.562
1780555344.623695,,,tj-thermal,50.625
1780555344.7293146,VDD_IN,5015.808,,
1780555344.7293146,VDD_CPU_GPU_CV,1232.064,,
1780555344.7293146,VDD_SOC,1430.784,,
1780555344.7293146,,,cpu-thermal,50.25
1780555344.7293146,,,gpu-thermal,50.656
1780555344.7293146,,,soc0-thermal,49.031
1780555344.7293146,,,soc1-thermal,48.281
1780555344.7293146,,,soc2-thermal,48.375
1780555344.7293146,,,tj-thermal,50.906
1780555344.834906,VDD_IN,4936.192,,
1780555344.834906,VDD_CPU_GPU_CV,1192.32,,
1780555344.834906,VDD_SOC,1433.088,,
1780555344.834906,,,cpu-thermal,50.0
1780555344.834906,,,gpu-thermal,50.656
1780555344.834906,,,soc0-thermal,48.843
1780555344.834906,,,soc1-thermal,48.25
1780555344.834906,,,soc2-thermal,48.343
1780555344.834906,,,tj-thermal,50.656
1780555344.940569,VDD_IN,4896.384,,
1780555344.940569,VDD_CPU_GPU_CV,1154.432,,
1780555344.940569,VDD_SOC,1433.088,,
1780555344.940569,,,cpu-thermal,50.0
1780555344.940569,,,gpu-thermal,50.437
1780555344.940569,,,soc0-thermal,48.875
1780555344.940569,,,soc1-thermal,48.406
1780555344.940569,,,soc2-thermal,48.406
1780555344.940569,,,tj-thermal,50.437
1780555345.0461605,VDD_IN,4896.384,,
1780555345.0461605,VDD_CPU_GPU_CV,1154.432,,
1780555345.0461605,VDD_SOC,1433.088,,
1780555345.0461605,,,cpu-thermal,50.093
1780555345.0461605,,,gpu-thermal,50.937
1780555345.0461605,,,soc0-thermal,48.875
1780555345.0461605,,,soc1-thermal,48.531
1780555345.0461605,,,soc2-thermal,48.468
1780555345.0461605,,,tj-thermal,50.937
1780555345.1516912,VDD_IN,4936.192,,
1780555345.1516912,VDD_CPU_GPU_CV,1152.576,,
1780555345.1516912,VDD_SOC,1433.088,,
1780555345.1516912,,,cpu-thermal,50.031
1780555345.1516912,,,gpu-thermal,50.781
1780555345.1516912,,,soc0-thermal,48.843
1780555345.1516912,,,soc1-thermal,48.25
1780555345.1516912,,,soc2-thermal,48.468
1780555345.1516912,,,tj-thermal,50.781
1780555345.2575004,VDD_IN,4976.0,,
1780555345.2575004,VDD_CPU_GPU_CV,1192.32,,
1780555345.2575004,VDD_SOC,1433.088,,
1780555345.2575004,,,cpu-thermal,50.031
1780555345.2575004,,,gpu-thermal,50.468
1780555345.2575004,,,soc0-thermal,48.781
1780555345.2575004,,,soc1-thermal,48.343
1780555345.2575004,,,soc2-thermal,48.25
1780555345.2575004,,,tj-thermal,50.718
1780555345.3631434,VDD_IN,4976.0,,
1780555345.3631434,VDD_CPU_GPU_CV,1192.32,,
1780555345.3631434,VDD_SOC,1433.088,,
1780555345.3631434,,,cpu-thermal,50.125
1780555345.3631434,,,gpu-thermal,50.906
1780555345.3631434,,,soc0-thermal,48.875
1780555345.3631434,,,soc1-thermal,48.437
1780555345.3631434,,,soc2-thermal,48.437
1780555345.3631434,,,tj-thermal,50.906
1780555345.4689178,VDD_IN,4976.0,,
1780555345.4689178,VDD_CPU_GPU_CV,1192.32,,
1780555345.4689178,VDD_SOC,1430.784,,
1780555345.4689178,,,cpu-thermal,50.437
1780555345.4689178,,,gpu-thermal,50.75
1780555345.4689178,,,soc0-thermal,48.906
1780555345.4689178,,,soc1-thermal,48.187
1780555345.4689178,,,soc2-thermal,48.437
1780555345.4689178,,,tj-thermal,50.75
1780555345.574943,VDD_IN,5015.808,,
1780555345.574943,VDD_CPU_GPU_CV,1232.064,,
1780555345.574943,VDD_SOC,1430.784,,
1780555345.574943,,,cpu-thermal,50.0
1780555345.574943,,,gpu-thermal,50.625
1780555345.574943,,,soc0-thermal,48.75
1780555345.574943,,,soc1-thermal,48.25
1780555345.574943,,,soc2-thermal,48.343
1780555345.574943,,,tj-thermal,50.625
1780555345.680602,VDD_IN,5015.808,,
1780555345.680602,VDD_CPU_GPU_CV,1232.064,,
1780555345.680602,VDD_SOC,1430.784,,
1780555345.680602,,,cpu-thermal,50.031
1780555345.680602,,,gpu-thermal,50.593
