t,rail,mW,zone,C
1780560479.6805892,VDD_SOC,1493.248,,
1780560479.6805892,,,cpu-thermal,49.562
1780560479.6805892,,,gpu-thermal,49.781
1780560479.6805892,,,soc0-thermal,48.25
1780560479.6805892,,,soc1-thermal,47.687
1780560479.6805892,,,soc2-thermal,47.781
1780560479.6805892,,,tj-thermal,50.0
1780560479.7874625,VDD_IN,5265.664,,
1780560479.7874625,VDD_CPU_GPU_CV,1257.472,,
1780560479.7874625,VDD_SOC,1493.248,,
1780560479.7874625,,,cpu-thermal,49.718
1780560479.7874625,,,gpu-thermal,49.75
1780560479.7874625,,,soc0-thermal,48.125
1780560479.7874625,,,soc1-thermal,47.687
1780560479.7874625,,,soc2-thermal,47.812
1780560479.7874625,,,tj-thermal,49.75
1780560479.8937411,VDD_IN,5265.664,,
1780560479.8937411,VDD_CPU_GPU_CV,1257.472,,
1780560479.8937411,VDD_SOC,1493.248,,
1780560479.8937411,,,cpu-thermal,49.812
1780560479.8937411,,,gpu-thermal,50.093
1780560479.8937411,,,soc0-thermal,48.156
1780560479.8937411,,,soc1-thermal,47.781
1780560479.8937411,,,soc2-thermal,47.75
1780560479.8937411,,,tj-thermal,50.093
1780560480.0002866,VDD_IN,5304.96,,
1780560480.0002866,VDD_CPU_GPU_CV,1255.424,,
1780560480.0002866,VDD_SOC,1493.248,,
1780560480.0002866,,,cpu-thermal,49.625
1780560480.0002866,,,gpu-thermal,49.937
1780560480.0002866,,,soc0-thermal,48.281
1780560480.0002866,,,soc1-thermal,47.625
1780560480.0002866,,,soc2-thermal,47.75
1780560480.0002866,,,tj-thermal,49.75
1780560480.1067672,VDD_IN,5265.664,,
1780560480.1067672,VDD_CPU_GPU_CV,1255.424,,
1780560480.1067672,VDD_SOC,1493.248,,
1780560480.1067672,,,cpu-thermal,49.656
1780560480.1067672,,,gpu-thermal,49.875
1780560480.1067672,,,soc0-thermal,48.062
1780560480.1067672,,,soc1-thermal,47.718
1780560480.1067672,,,soc2-thermal,47.812
1780560480.1067672,,,tj-thermal,50.25
1780560480.2134044,VDD_IN,5274.24,,
1780560480.2134044,VDD_CPU_GPU_CV,1257.472,,
1780560480.2134044,VDD_SOC,1493.248,,
1780560480.2134044,,,cpu-thermal,49.5
1780560480.2134044,,,gpu-thermal,49.812
1780560480.2134044,,,soc0-thermal,48.125
1780560480.2134044,,,soc1-thermal,47.718
1780560480.2134044,,,soc2-thermal,47.75
1780560480.2134044,,,tj-thermal,50.0
1780560480.3200054,VDD_IN,5203.968,,
1780560480.3200054,VDD_CPU_GPU_CV,1220.16,,
1780560480.3200054,VDD_SOC,1498.112,,
1780560480.3200054,,,cpu-thermal,49.468
1780560480.3200054,,,gpu-thermal,49.656
1780560480.3200054,,,soc0-thermal,48.187
1780560480.3200054,,,soc1-thermal,47.625
1780560480.3200054,,,soc2-thermal,47.75
1780560480.3200054,,,tj-thermal,49.843
1780560480.4262524,VDD_IN,5133.44,,
1780560480.4262524,VDD_CPU_GPU_CV,1182.72,,
1780560480.4262524,VDD_SOC,1500.544,,
1780560480.4262524,,,cpu-thermal,49.5
1780560480.4262524,,,gpu-thermal,50.093
1780560480.4262524,,,soc0-thermal,48.0
1780560480.4262524,,,soc1-thermal,47.625
1780560480.4262524,,,soc2-thermal,47.718
1780560480.4262524,,,tj-thermal,49.75
1780560480.5328455,VDD_IN,5172.928,,
1780560480.5328455,VDD_CPU_GPU_CV,1184.64,,
1780560480.5328455,VDD_SOC,1500.544,,
1780560480.5328455,,,cpu-thermal,49.468
1780560480.5328455,,,gpu-thermal,49.906
1780560480.5328455,,,soc0-thermal,48.125
1780560480.5328455,,,soc1-thermal,47.687
1780560480.5328455,,,soc2-thermal,47.687
1780560480.5328455,,,tj-thermal,49.781
1780560480.639263,VDD_IN,5172.928,,
1780560480.639263,VDD_CPU_GPU_CV,1182.72,,
1780560480.639263,VDD_SOC,1500.544,,
1780560480.639263,,,cpu-thermal,49.437
1780560480.639263,,,gpu-thermal,49.843
1780560480.639263,,,soc0-thermal,48.218
1780560480.639263,,,soc1-thermal,47.5
1780560480.639263,,,soc2-thermal,47.781
1780560480.639263,,,tj-thermal,49.562
1780560480.7455683,VDD_IN,5251.904,,
1780560480.7455683,VDD_CPU_GPU_CV,1261.568,,
1780560480.7455683,VDD_SOC,1500.544,,
1780560480.7455683,,,cpu-thermal,49.593
1780560480.7455683,,,gpu-thermal,49.718
1780560480.7455683,,,soc0-thermal,48.031
1780560480.7455683,,,soc1-thermal,47.625
1780560480.7455683,,,soc2-thermal,47.75
1780560480.7455683,,,tj-thermal,49.968
1780560480.8517225,VDD_IN,5212.416,,
1780560480.8517225,VDD_CPU_GPU_CV,1222.144,,
1780560480.8517225,VDD_SOC,1500.544,,
1780560480.8517225,,,cpu-thermal,49.718
1780560480.8517225,,,gpu-thermal,49.687
1780560480.8517225,,,soc0-thermal,48.062
1780560480.8517225,,,soc1-thermal,47.656
1780560480.8517225,,,soc2-thermal,47.656
1780560480.8517225,,,tj-thermal,49.718
1780560480.9578147,VDD_IN,5212.416,,
1780560480.9578147,VDD_CPU_GPU_CV,1222.144,,
1780560480.9578147,VDD_SOC,1500.544,,
1780560480.9578147,,,cpu-thermal,49.406
1780560480.9578147,,,gpu-thermal,49.656
1780560480.9578147,,,soc0-thermal,48.156
1780560480.9578147,,,soc1-thermal,47.5
1780560480.9578147,,,soc2-thermal,47.718
1780560480.9578147,,,tj-thermal,49.656
1780560481.0642014,VDD_IN,5251.904,,
1780560481.0642014,VDD_CPU_GPU_CV,1261.568,,
1780560481.0642014,VDD_SOC,1500.544,,
1780560481.0642014,,,cpu-thermal,49.531
1780560481.0642014,,,gpu-thermal,49.937
1780560481.0642014,,,soc0-thermal,47.968
1780560481.0642014,,,soc1-thermal,47.5
1780560481.0642014,,,soc2-thermal,47.687
1780560481.0642014,,,tj-thermal,49.937
1780560481.170701,VDD_IN,5251.904,,
1780560481.170701,VDD_CPU_GPU_CV,1261.568,,
1780560481.170701,VDD_SOC,1498.112,,
1780560481.170701,,,cpu-thermal,49.5
1780560481.170701,,,gpu-thermal,49.812
1780560481.170701,,,soc0-thermal,47.968
1780560481.170701,,,soc1-thermal,47.656
1780560481.170701,,,soc2-thermal,47.687
1780560481.170701,,,tj-thermal,49.593
1780560481.2772756,VDD_IN,5212.416,,
1780560481.2772756,VDD_CPU_GPU_CV,1222.144,,
1780560481.2772756,VDD_SOC,1500.544,,
1780560481.2772756,,,cpu-thermal,49.375
1780560481.2772756,,,gpu-thermal,49.687
1780560481.2772756,,,soc0-thermal,47.968
1780560481.2772756,,,soc1-thermal,47.437
1780560481.2772756,,,soc2-thermal,47.593
1780560481.2772756,,,tj-thermal,49.687
1780560481.3834417,VDD_IN,5141.76,,
1780560481.3834417,VDD_CPU_GPU_CV,1186.56,,
1780560481.3834417,VDD_SOC,1502.976,,
1780560481.3834417,,,cpu-thermal,49.375
1780560481.3834417,,,gpu-thermal,49.625
1780560481.3834417,,,soc0-thermal,47.906
1780560481.3834417,,,soc1-thermal,47.5
1780560481.3834417,,,soc2-thermal,47.625
1780560481.3834417,,,tj-thermal,49.625
1780560481.4894774,VDD_IN,5118.72,,
1780560481.4894774,VDD_CPU_GPU_CV,1148.864,,
1780560481.4894774,VDD_SOC,1465.792,,
1780560481.4894774,,,cpu-thermal,49.75
1780560481.4894774,,,gpu-thermal,49.562
1780560481.4894774,,,soc0-thermal,47.968
1780560481.4894774,,,soc1-thermal,47.406
1780560481.4894774,,,soc2-thermal,47.625
1780560481.4894774,,,tj-thermal,49.75
1780560481.5955675,VDD_IN,5150.08,,
1780560481.5955675,VDD_CPU_GPU_CV,1186.56,,
1780560481.5955675,VDD_SOC,1465.792,,
1780560481.5955675,,,cpu-thermal,49.312
1780560481.5955675,,,gpu-thermal,49.875
1780560481.5955675,,,soc0-thermal,47.875
1780560481.5955675,,,soc1-thermal,47.406
1780560481.5955675,,,soc2-thermal,47.5
1780560481.5955675,,,tj-thermal,49.875
1780560481.7026346,VDD_IN,5189.696,,
1780560481.7026346,VDD_CPU_GPU_CV,1186.56,,
1780560481.7026346,VDD_SOC,1505.408,,
1780560481.7026346,,,cpu-thermal,49.281
1780560481.7026346,,,gpu-thermal,49.781
1780560481.7026346,,,soc0-thermal,47.906
1780560481.7026346,,,soc1-thermal,47.437
1780560481.7026346,,,soc2-thermal,47.593
1780560481.7026346,,,tj-thermal,49.593
1780560481.8093376,VDD_IN,5229.312,,
1780560481.8093376,VDD_CPU_GPU_CV,1226.112,,
1780560481.8093376,VDD_SOC,1505.408,,
1780560481.8093376,,,cpu-thermal,49.593
1780560481.8093376,,,gpu-thermal,49.687
1780560481.8093376,,,soc0-thermal,47.875
1780560481.8093376,,,soc1-thermal,47.406
1780560481.8093376,,,soc2-thermal,47.625
1780560481.8093376,,,tj-thermal,49.687
1780560481.9157243,VDD_IN,5268.928,,
1780560481.9157243,VDD_CPU_GPU_CV,1265.664,,
1780560481.9157243,VDD_SOC,1502.976,,
1780560481.9157243,,,cpu-thermal,49.593
1780560481.9157243,,,gpu-thermal,49.656
1780560481.9157243,,,soc0-thermal,47.937
1780560481.9157243,,,soc1-thermal,47.312
1780560481.9157243,,,soc2-thermal,47.531
1780560481.9157243,,,tj-thermal,49.781
1780560482.022561,VDD_IN,5268.928,,
1780560482.022561,VDD_CPU_GPU_CV,1265.664,,
1780560482.022561,VDD_SOC,1505.408,,
1780560482.022561,,,cpu-thermal,49.281
1780560482.022561,,,gpu-thermal,49.562
1780560482.022561,,,soc0-thermal,47.781
1780560482.022561,,,soc1-thermal,47.437
1780560482.022561,,,soc2-thermal,47.5
1780560482.022561,,,tj-thermal,49.593
1780560482.1287243,VDD_IN,5268.928,,
1780560482.1287243,VDD_CPU_GPU_CV,1265.664,,
1780560482.1287243,VDD_SOC,1505.408,,
1780560482.1287243,,,cpu-thermal,49.406
1780560482.1287243,,,gpu-thermal,49.937
1780560482.1287243,,,soc0-thermal,47.875
1780560482.1287243,,,soc1-thermal,47.406
1780560482.1287243,,,soc2-thermal,47.531
1780560482.1287243,,,tj-thermal,49.593
1780560482.2351422,VDD_IN,5268.928,,
1780560482.2351422,VDD_CPU_GPU_CV,1265.664,,
1780560482.2351422,VDD_SOC,1502.976,,
1780560482.2351422,,,cpu-thermal,49.375
1780560482.2351422,,,gpu-thermal,49.718
1780560482.2351422,,,soc0-thermal,47.906
1780560482.2351422,,,soc1-thermal,47.312
1780560482.2351422,,,soc2-thermal,47.437
1780560482.2351422,,,tj-thermal,49.718
1780560482.3413703,VDD_IN,5198.08,,
1780560482.3413703,VDD_CPU_GPU_CV,1188.48,,
1780560482.3413703,VDD_SOC,1505.408,,
1780560482.3413703,,,cpu-thermal,49.218
1780560482.3413703,,,gpu-thermal,49.625
1780560482.3413703,,,soc0-thermal,48.031
1780560482.3413703,,,soc1-thermal,47.312
1780560482.3413703,,,soc2-thermal,47.437
1780560482.3413703,,,tj-thermal,49.625
1780560482.4474065,VDD_IN,5118.72,,
1780560482.4474065,VDD_CPU_GPU_CV,1188.48,,
1780560482.4474065,VDD_SOC,1468.16,,
1780560482.4474065,,,cpu-thermal,49.281
1780560482.4474065,,,gpu-thermal,49.468
1780560482.4474065,,,soc0-thermal,47.781
1780560482.4474065,,,soc1-thermal,47.406
1780560482.4474065,,,soc2-thermal,47.531
1780560482.4474065,,,tj-thermal,49.531
1780560482.553484,VDD_IN,5158.4,,
1780560482.553484,VDD_CPU_GPU_CV,1188.48,,
1780560482.553484,VDD_SOC,1468.16,,
1780560482.553484,,,cpu-thermal,49.187
1780560482.553484,,,gpu-thermal,49.468
1780560482.553484,,,soc0-thermal,47.906
1780560482.553484,,,soc1-thermal,47.468
1780560482.553484,,,soc2-thermal,47.437
1780560482.553484,,,tj-thermal,49.468
1780560482.6597264,VDD_IN,5198.08,,
1780560482.6597264,VDD_CPU_GPU_CV,1188.48,,
1780560482.6597264,VDD_SOC,1507.84,,
1780560482.6597264,,,cpu-thermal,49.218
1780560482.6597264,,,gpu-thermal,49.437
1780560482.6597264,,,soc0-thermal,47.968
1780560482.6597264,,,soc1-thermal,47.281
1780560482.6597264,,,soc2-thermal,47.437
1780560482.6597264,,,tj-thermal,49.437
1780560482.766193,VDD_IN,5189.696,,
1780560482.766193,VDD_CPU_GPU_CV,1228.096,,
1780560482.766193,VDD_SOC,1505.408,,
1780560482.766193,,,cpu-thermal,49.312
1780560482.766193,,,gpu-thermal,49.812
1780560482.766193,,,soc0-thermal,47.843
1780560482.766193,,,soc1-thermal,47.375
1780560482.766193,,,soc2-thermal,47.5
1780560482.766193,,,tj-thermal,49.812
1780560482.873327,VDD_IN,5229.312,,
1780560482.873327,VDD_CPU_GPU_CV,1226.112,,
1780560482.873327,VDD_SOC,1505.408,,
1780560482.873327,,,cpu-thermal,49.593
1780560482.873327,,,gpu-thermal,49.718
1780560482.873327,,,soc0-thermal,47.843
1780560482.873327,,,soc1-thermal,47.468
1780560482.873327,,,soc2-thermal,47.406
1780560482.873327,,,tj-thermal,49.718
1780560482.9797058,VDD_IN,5229.312,,
1780560482.9797058,VDD_CPU_GPU_CV,1226.112,,
1780560482.9797058,VDD_SOC,1505.408,,
1780560482.9797058,,,cpu-thermal,49.281
1780560482.9797058,,,gpu-thermal,49.531
1780560482.9797058,,,soc0-thermal,47.906
1780560482.9797058,,,soc1-thermal,47.343
1780560482.9797058,,,soc2-thermal,47.406
1780560482.9797058,,,tj-thermal,49.812
1780560483.0868633,VDD_IN,5299.968,,
1780560483.0868633,VDD_CPU_GPU_CV,1263.616,,
1780560483.0868633,VDD_SOC,1502.976,,
1780560483.0868633,,,cpu-thermal,49.375
1780560483.0868633,,,gpu-thermal,49.468
1780560483.0868633,,,soc0-thermal,47.812
1780560483.0868633,,,soc1-thermal,47.312
1780560483.0868633,,,soc2-thermal,47.437
1780560483.0868633,,,tj-thermal,49.625
1780560483.1935196,VDD_IN,5268.928,,
1780560483.1935196,VDD_CPU_GPU_CV,1265.664,,
1780560483.1935196,VDD_SOC,1505.408,,
1780560483.1935196,,,cpu-thermal,49.156
1780560483.1935196,,,gpu-thermal,49.375
1780560483.1935196,,,soc0-thermal,47.875
1780560483.1935196,,,soc1-thermal,47.5
1780560483.1935196,,,soc2-thermal,47.312
1780560483.1935196,,,tj-thermal,49.593
1780560483.2999332,VDD_IN,5189.696,,
1780560483.2999332,VDD_CPU_GPU_CV,1228.096,,
1780560483.2999332,VDD_SOC,1505.408,,
1780560483.2999332,,,cpu-thermal,49.187
1780560483.2999332,,,gpu-thermal,49.75
1780560483.2999332,,,soc0-thermal,47.937
1780560483.2999332,,,soc1-thermal,47.281
1780560483.2999332,,,soc2-thermal,47.5
1780560483.2999332,,,tj-thermal,49.406
1780560483.4062185,VDD_IN,5118.72,,
1780560483.4062185,VDD_CPU_GPU_CV,1150.72,,
1780560483.4062185,VDD_SOC,1468.16,,
1780560483.4062185,,,cpu-thermal,49.25
1780560483.4062185,,,gpu-thermal,49.625
1780560483.4062185,,,soc0-thermal,47.718
1780560483.4062185,,,soc1-thermal,47.375
1780560483.4062185,,,soc2-thermal,47.5
1780560483.4062185,,,tj-thermal,49.531
1780560483.5123553,VDD_IN,5126.976,,
1780560483.5123553,VDD_CPU_GPU_CV,1150.72,,
1780560483.5123553,VDD_SOC,1468.16,,
1780560483.5123553,,,cpu-thermal,49.156
1780560483.5123553,,,gpu-thermal,49.531
1780560483.5123553,,,soc0-thermal,47.812
1780560483.5123553,,,soc1-thermal,47.343
1780560483.5123553,,,soc2-thermal,47.281
1780560483.5123553,,,tj-thermal,49.312
1780560483.6188905,VDD_IN,5158.4,,
1780560483.6188905,VDD_CPU_GPU_CV,1188.48,,
1780560483.6188905,VDD_SOC,1468.16,,
1780560483.6188905,,,cpu-thermal,49.156
1780560483.6188905,,,gpu-thermal,49.406
1780560483.6188905,,,soc0-thermal,47.843
1780560483.6188905,,,soc1-thermal,47.281
1780560483.6188905,,,soc2-thermal,47.312
1780560483.6188905,,,tj-thermal,49.687
1780560483.7252462,VDD_IN,5198.08,,
1780560483.7252462,VDD_CPU_GPU_CV,1228.096,,
1780560483.7252462,VDD_SOC,1507.84,,
1780560483.7252462,,,cpu-thermal,49.312
1780560483.7252462,,,gpu-thermal,49.312
1780560483.7252462,,,soc0-thermal,47.687
1780560483.7252462,,,soc1-thermal,47.343
1780560483.7252462,,,soc2-thermal,47.406
1780560483.7252462,,,tj-thermal,49.5
1780560483.8317523,VDD_IN,5229.312,,
1780560483.8317523,VDD_CPU_GPU_CV,1228.096,,
1780560483.8317523,VDD_SOC,1505.408,,
1780560483.8317523,,,cpu-thermal,49.468
1780560483.8317523,,,gpu-thermal,49.375
1780560483.8317523,,,soc0-thermal,47.781
1780560483.8317523,,,soc1-thermal,47.343
1780560483.8317523,,,soc2-thermal,47.406
1780560483.8317523,,,tj-thermal,49.468
1780560483.9382849,VDD_IN,5229.312,,
1780560483.9382849,VDD_CPU_GPU_CV,1226.112,,
1780560483.9382849,VDD_SOC,1505.408,,
1780560483.9382849,,,cpu-thermal,49.187
1780560483.9382849,,,gpu-thermal,49.625
1780560483.9382849,,,soc0-thermal,47.812
1780560483.9382849,,,soc1-thermal,47.187
1780560483.9382849,,,soc2-thermal,47.343
1780560483.9382849,,,tj-thermal,49.468
1780560484.0444703,VDD_IN,5268.928,,
1780560484.0444703,VDD_CPU_GPU_CV,1226.112,,
1780560484.0444703,VDD_SOC,1505.408,,
1780560484.0444703,,,cpu-thermal,49.187
1780560484.0444703,,,gpu-thermal,49.468
1780560484.0444703,,,soc0-thermal,47.781
1780560484.0444703,,,soc1-thermal,47.25
1780560484.0444703,,,soc2-thermal,47.375
1780560484.0444703,,,tj-thermal,49.343
1780560484.1508093,VDD_IN,5299.968,,
1780560484.1508093,VDD_CPU_GPU_CV,1265.664,,
1780560484.1508093,VDD_SOC,1502.976,,
1780560484.1508093,,,cpu-thermal,49.25
1780560484.1508093,,,gpu-thermal,49.468
1780560484.1508093,,,soc0-thermal,47.781
1780560484.1508093,,,soc1-thermal,47.375
1780560484.1508093,,,soc2-thermal,47.437
1780560484.1508093,,,tj-thermal,49.718
1780560484.257039,VDD_IN,5299.968,,
1780560484.257039,VDD_CPU_GPU_CV,1263.616,,
1780560484.257039,VDD_SOC,1502.976,,
1780560484.257039,,,cpu-thermal,49.187
1780560484.257039,,,gpu-thermal,49.375
1780560484.257039,,,soc0-thermal,47.812
1780560484.257039,,,soc1-thermal,47.156
1780560484.257039,,,soc2-thermal,47.375
1780560484.257039,,,tj-thermal,49.375
1780560484.3632646,VDD_IN,5158.4,,
1780560484.3632646,VDD_CPU_GPU_CV,1188.48,,
1780560484.3632646,VDD_SOC,1465.792,,
1780560484.3632646,,,cpu-thermal,49.093
1780560484.3632646,,,gpu-thermal,49.25
1780560484.3632646,,,soc0-thermal,47.75
1780560484.3632646,,,soc1-thermal,47.187
1780560484.3632646,,,soc2-thermal,47.343
1780560484.3632646,,,tj-thermal,49.25
1780560484.469404,VDD_IN,5118.72,,
1780560484.469404,VDD_CPU_GPU_CV,1150.72,,
1780560484.469404,VDD_SOC,1468.16,,
1780560484.469404,,,cpu-thermal,49.062
1780560484.469404,,,gpu-thermal,49.625
1780560484.469404,,,soc0-thermal,47.718
1780560484.469404,,,soc1-thermal,47.281
1780560484.469404,,,soc2-thermal,47.437
1780560484.469404,,,tj-thermal,49.625
1780560484.5756142,VDD_IN,5158.4,,
1780560484.5756142,VDD_CPU_GPU_CV,1188.48,,
1780560484.5756142,VDD_SOC,1468.16,,
1780560484.5756142,,,cpu-thermal,49.093
1780560484.5756142,,,gpu-thermal,49.531
1780560484.5756142,,,soc0-thermal,47.781
1780560484.5756142,,,soc1-thermal,47.125
1780560484.5756142,,,soc2-thermal,47.281
1780560484.5756142,,,tj-thermal,49.531
1780560484.6818361,VDD_IN,5198.08,,
1780560484.6818361,VDD_CPU_GPU_CV,1228.096,,
1780560484.6818361,VDD_SOC,1505.408,,
1780560484.6818361,,,cpu-thermal,49.093
1780560484.6818361,,,gpu-thermal,49.406
1780560484.6818361,,,soc0-thermal,47.656
1780560484.6818361,,,soc1-thermal,47.218
1780560484.6818361,,,soc2-thermal,47.375
1780560484.6818361,,,tj-thermal,49.406
1780560484.7881196,VDD_IN,5229.312,,
1780560484.7881196,VDD_CPU_GPU_CV,1226.112,,
1780560484.7881196,VDD_SOC,1505.408,,
1780560484.7881196,,,cpu-thermal,49.406
1780560484.7881196,,,gpu-thermal,49.375
1780560484.7881196,,,soc0-thermal,47.718
1780560484.7881196,,,soc1-thermal,47.156
1780560484.7881196,,,soc2-thermal,47.406
1780560484.7881196,,,tj-thermal,49.406
1780560484.8943026,VDD_IN,5229.312,,
1780560484.8943026,VDD_CPU_GPU_CV,1226.112,,
1780560484.8943026,VDD_SOC,1505.408,,
1780560484.8943026,,,cpu-thermal,49.531
1780560484.8943026,,,gpu-thermal,49.25
1780560484.8943026,,,soc0-thermal,47.75
1780560484.8943026,,,soc1-thermal,47.312
1780560484.8943026,,,soc2-thermal,47.312
1780560484.8943026,,,tj-thermal,49.531
1780560485.000426,VDD_IN,5229.312,,
1780560485.000426,VDD_CPU_GPU_CV,1265.664,,
1780560485.000426,VDD_SOC,1505.408,,
1780560485.000426,,,cpu-thermal,49.281
1780560485.000426,,,gpu-thermal,49.718
1780560485.000426,,,soc0-thermal,47.593
1780560485.000426,,,soc1-thermal,47.218
1780560485.000426,,,soc2-thermal,47.312
1780560485.000426,,,tj-thermal,49.718
1780560485.1066256,VDD_IN,5260.416,,
1780560485.1066256,VDD_CPU_GPU_CV,1265.664,,
1780560485.1066256,VDD_SOC,1502.976,,
1780560485.1066256,,,cpu-thermal,49.187
1780560485.1066256,,,gpu-thermal,49.625
1780560485.1066256,,,soc0-thermal,47.687
1780560485.1066256,,,soc1-thermal,47.156
1780560485.1066256,,,soc2-thermal,47.437
1780560485.1066256,,,tj-thermal,49.625
1780560485.2126765,VDD_IN,5260.416,,
1780560485.2126765,VDD_CPU_GPU_CV,1265.664,,
1780560485.2126765,VDD_SOC,1502.976,,
1780560485.2126765,,,cpu-thermal,49.312
1780560485.2126765,,,gpu-thermal,49.437
1780560485.2126765,,,soc0-thermal,47.656
1780560485.2126765,,,soc1-thermal,47.281
1780560485.2126765,,,soc2-thermal,47.312
1780560485.2126765,,,tj-thermal,49.437
1780560485.3192716,VDD_IN,5229.312,,
1780560485.3192716,VDD_CPU_GPU_CV,1226.112,,
1780560485.3192716,VDD_SOC,1465.792,,
1780560485.3192716,,,cpu-thermal,49.031
1780560485.3192716,,,gpu-thermal,49.281
1780560485.3192716,,,soc0-thermal,47.687
1780560485.3192716,,,soc1-thermal,47.156
1780560485.3192716,,,soc2-thermal,47.312
1780560485.3192716,,,tj-thermal,49.281
1780560485.4256,VDD_IN,5158.4,,
1780560485.4256,VDD_CPU_GPU_CV,1188.48,,
1780560485.4256,VDD_SOC,1465.792,,
1780560485.4256,,,cpu-thermal,49.031
1780560485.4256,,,gpu-thermal,49.25
1780560485.4256,,,soc0-thermal,47.625
1780560485.4256,,,soc1-thermal,47.187
1780560485.4256,,,soc2-thermal,47.281
1780560485.4256,,,tj-thermal,49.25
1780560485.5320554,VDD_IN,5198.08,,
1780560485.5320554,VDD_CPU_GPU_CV,1188.48,,
1780560485.5320554,VDD_SOC,1468.16,,
1780560485.5320554,,,cpu-thermal,49.031
1780560485.5320554,,,gpu-thermal,49.25
1780560485.5320554,,,soc0-thermal,47.687
1780560485.5320554,,,soc1-thermal,47.281
1780560485.5320554,,,soc2-thermal,47.218
1780560485.5320554,,,tj-thermal,49.25
1780560485.6385567,VDD_IN,5189.696,,
1780560485.6385567,VDD_CPU_GPU_CV,1228.096,,
1780560485.6385567,VDD_SOC,1505.408,,
1780560485.6385567,,,cpu-thermal,49.031
1780560485.6385567,,,gpu-thermal,49.562
