t,rail,mW,zone,C
1780560167.6989937,VDD_IN,4896.384,,
1780560167.6989937,VDD_CPU_GPU_CV,953.856,,
1780560167.6989937,VDD_SOC,1472.896,,
1780560167.6989937,,,cpu-thermal,49.875
1780560167.6989937,,,gpu-thermal,49.906
1780560167.6989937,,,soc0-thermal,48.343
1780560167.6989937,,,soc1-thermal,47.968
1780560167.6989937,,,soc2-thermal,47.937
1780560167.6989937,,,tj-thermal,50.125
1780560167.80565,VDD_IN,4888.512,,
1780560167.80565,VDD_CPU_GPU_CV,952.32,,
1780560167.80565,VDD_SOC,1468.16,,
1780560167.80565,,,cpu-thermal,49.718
1780560167.80565,,,gpu-thermal,50.312
1780560167.80565,,,soc0-thermal,48.468
1780560167.80565,,,soc1-thermal,47.875
1780560167.80565,,,soc2-thermal,47.968
1780560167.80565,,,tj-thermal,50.062
1780560167.9118848,VDD_IN,4880.64,,
1780560167.9118848,VDD_CPU_GPU_CV,990.4,,
1780560167.9118848,VDD_SOC,1468.16,,
1780560167.9118848,,,cpu-thermal,49.687
1780560167.9118848,,,gpu-thermal,50.218
1780560167.9118848,,,soc0-thermal,48.406
1780560167.9118848,,,soc1-thermal,47.906
1780560167.9118848,,,soc2-thermal,47.937
1780560167.9118848,,,tj-thermal,49.937
1780560168.0184252,VDD_IN,4840.96,,
1780560168.0184252,VDD_CPU_GPU_CV,990.4,,
1780560168.0184252,VDD_SOC,1468.16,,
1780560168.0184252,,,cpu-thermal,50.0
1780560168.0184252,,,gpu-thermal,50.125
1780560168.0184252,,,soc0-thermal,48.468
1780560168.0184252,,,soc1-thermal,47.968
1780560168.0184252,,,soc2-thermal,48.0
1780560168.0184252,,,tj-thermal,50.468
1780560168.1247482,VDD_IN,4848.768,,
1780560168.1247482,VDD_CPU_GPU_CV,952.32,,
1780560168.1247482,VDD_SOC,1468.16,,
1780560168.1247482,,,cpu-thermal,49.625
1780560168.1247482,,,gpu-thermal,50.0
1780560168.1247482,,,soc0-thermal,48.437
1780560168.1247482,,,soc1-thermal,48.093
1780560168.1247482,,,soc2-thermal,47.937
1780560168.1247482,,,tj-thermal,50.25
1780560168.2310894,VDD_IN,4809.024,,
1780560168.2310894,VDD_CPU_GPU_CV,952.32,,
1780560168.2310894,VDD_SOC,1470.528,,
1780560168.2310894,,,cpu-thermal,49.75
1780560168.2310894,,,gpu-thermal,50.062
1780560168.2310894,,,soc0-thermal,48.312
1780560168.2310894,,,soc1-thermal,47.906
1780560168.2310894,,,soc2-thermal,48.0
1780560168.2310894,,,tj-thermal,50.062
1780560168.3380861,VDD_IN,4737.152,,
1780560168.3380861,VDD_CPU_GPU_CV,914.112,,
1780560168.3380861,VDD_SOC,1470.528,,
1780560168.3380861,,,cpu-thermal,49.843
1780560168.3380861,,,gpu-thermal,50.343
1780560168.3380861,,,soc0-thermal,48.343
1780560168.3380861,,,soc1-thermal,47.937
1780560168.3380861,,,soc2-thermal,48.093
1780560168.3380861,,,tj-thermal,50.062
1780560168.444071,VDD_IN,4657.536,,
1780560168.444071,VDD_CPU_GPU_CV,875.776,,
1780560168.444071,VDD_SOC,1433.088,,
1780560168.444071,,,cpu-thermal,49.812
1780560168.444071,,,gpu-thermal,50.218
1780560168.444071,,,soc0-thermal,48.406
1780560168.444071,,,soc1-thermal,48.093
1780560168.444071,,,soc2-thermal,47.875
1780560168.444071,,,tj-thermal,50.0
1780560168.5497894,VDD_IN,5007.744,,
1780560168.5497894,VDD_CPU_GPU_CV,1071.36,,
1780560168.5497894,VDD_SOC,1468.16,,
1780560168.5497894,,,cpu-thermal,50.0
1780560168.5497894,,,gpu-thermal,50.0
1780560168.5497894,,,soc0-thermal,48.281
1780560168.5497894,,,soc1-thermal,47.75
1780560168.5497894,,,soc2-thermal,48.031
1780560168.5497894,,,tj-thermal,50.0
1780560168.6565912,VDD_IN,5308.544,,
1780560168.6565912,VDD_CPU_GPU_CV,1305.216,,
1780560168.6565912,VDD_SOC,1505.408,,
1780560168.6565912,,,cpu-thermal,50.218
1780560168.6565912,,,gpu-thermal,50.0
1780560168.6565912,,,soc0-thermal,48.375
1780560168.6565912,,,soc1-thermal,47.906
1780560168.6565912,,,soc2-thermal,48.125
1780560168.6565912,,,tj-thermal,50.25
1780560168.7635996,VDD_IN,5576.832,,
1780560168.7635996,VDD_CPU_GPU_CV,1500.544,,
1780560168.7635996,VDD_SOC,1500.544,,
1780560168.7635996,,,cpu-thermal,50.156
1780560168.7635996,,,gpu-thermal,50.187
1780560168.7635996,,,soc0-thermal,48.375
1780560168.7635996,,,soc1-thermal,47.843
1780560168.7635996,,,soc2-thermal,48.031
1780560168.7635996,,,tj-thermal,50.187
1780560168.8708396,VDD_IN,5765.248,,
1780560168.8708396,VDD_CPU_GPU_CV,1655.808,,
1780560168.8708396,VDD_SOC,1540.032,,
1780560168.8708396,,,cpu-thermal,50.031
1780560168.8708396,,,gpu-thermal,50.062
1780560168.8708396,,,soc0-thermal,48.25
1780560168.8708396,,,soc1-thermal,47.812
1780560168.8708396,,,soc2-thermal,48.093
1780560168.8708396,,,tj-thermal,50.406
1780560168.9778552,VDD_IN,5844.224,,
1780560168.9778552,VDD_CPU_GPU_CV,1695.232,,
1780560168.9778552,VDD_SOC,1537.536,,
1780560168.9778552,,,cpu-thermal,50.281
1780560168.9778552,,,gpu-thermal,50.0
1780560168.9778552,,,soc0-thermal,48.281
1780560168.9778552,,,soc1-thermal,47.937
1780560168.9778552,,,soc2-thermal,48.156
1780560168.9778552,,,tj-thermal,50.281
1780560169.0844176,VDD_IN,5616.384,,
1780560169.0844176,VDD_CPU_GPU_CV,1540.032,,
1780560169.0844176,VDD_SOC,1500.544,,
1780560169.0844176,,,cpu-thermal,49.718
1780560169.0844176,,,gpu-thermal,49.906
1780560169.0844176,,,soc0-thermal,48.281
1780560169.0844176,,,soc1-thermal,47.75
1780560169.0844176,,,soc2-thermal,47.875
1780560169.0844176,,,tj-thermal,49.937
1780560169.1906157,VDD_IN,5458.176,,
1780560169.1906157,VDD_CPU_GPU_CV,1423.872,,
1780560169.1906157,VDD_SOC,1502.976,,
1780560169.1906157,,,cpu-thermal,49.843
1780560169.1906157,,,gpu-thermal,50.343
1780560169.1906157,,,soc0-thermal,48.25
1780560169.1906157,,,soc1-thermal,47.875
1780560169.1906157,,,soc2-thermal,47.968
1780560169.1906157,,,tj-thermal,50.343
1780560169.2968683,VDD_IN,5268.928,,
1780560169.2968683,VDD_CPU_GPU_CV,1307.328,,
1780560169.2968683,VDD_SOC,1505.408,,
1780560169.2968683,,,cpu-thermal,49.843
1780560169.2968683,,,gpu-thermal,50.25
1780560169.2968683,,,soc0-thermal,48.375
1780560169.2968683,,,soc1-thermal,47.968
1780560169.2968683,,,soc2-thermal,47.937
1780560169.2968683,,,tj-thermal,50.25
1780560169.4029582,VDD_IN,5087.232,,
1780560169.4029582,VDD_CPU_GPU_CV,1150.72,,
1780560169.4029582,VDD_SOC,1468.16,,
1780560169.4029582,,,cpu-thermal,49.906
1780560169.4029582,,,gpu-thermal,50.125
1780560169.4029582,,,soc0-thermal,48.312
1780560169.4029582,,,soc1-thermal,48.0
1780560169.4029582,,,soc2-thermal,47.906
1780560169.4029582,,,tj-thermal,50.125
1780560169.5086718,VDD_IN,4968.0,,
1780560169.5086718,VDD_CPU_GPU_CV,1071.36,,
1780560169.5086718,VDD_SOC,1470.528,,
1780560169.5086718,,,cpu-thermal,49.593
1780560169.5086718,,,gpu-thermal,50.218
1780560169.5086718,,,soc0-thermal,48.312
1780560169.5086718,,,soc1-thermal,47.781
1780560169.5086718,,,soc2-thermal,47.875
1780560169.5086718,,,tj-thermal,49.875
1780560169.6151462,VDD_IN,4928.256,,
1780560169.6151462,VDD_CPU_GPU_CV,1073.088,,
1780560169.6151462,VDD_SOC,1470.528,,
1780560169.6151462,,,cpu-thermal,49.656
1780560169.6151462,,,gpu-thermal,49.875
1780560169.6151462,,,soc0-thermal,48.281
1780560169.6151462,,,soc1-thermal,47.937
1780560169.6151462,,,soc2-thermal,47.875
1780560169.6151462,,,tj-thermal,49.875
1780560169.721583,VDD_IN,4928.256,,
1780560169.721583,VDD_CPU_GPU_CV,1033.344,,
1780560169.721583,VDD_SOC,1470.528,,
1780560169.721583,,,cpu-thermal,49.593
1780560169.721583,,,gpu-thermal,50.062
1780560169.721583,,,soc0-thermal,48.25
1780560169.721583,,,soc1-thermal,47.906
1780560169.721583,,,soc2-thermal,47.875
1780560169.721583,,,tj-thermal,49.968
1780560169.8277175,VDD_IN,4928.256,,
1780560169.8277175,VDD_CPU_GPU_CV,1071.36,,
1780560169.8277175,VDD_SOC,1470.528,,
1780560169.8277175,,,cpu-thermal,49.593
1780560169.8277175,,,gpu-thermal,49.875
1780560169.8277175,,,soc0-thermal,48.312
1780560169.8277175,,,soc1-thermal,47.718
1780560169.8277175,,,soc2-thermal,47.875
1780560169.8277175,,,tj-thermal,50.187
1780560169.9342093,VDD_IN,4888.512,,
1780560169.9342093,VDD_CPU_GPU_CV,1031.68,,
1780560169.9342093,VDD_SOC,1470.528,,
1780560169.9342093,,,cpu-thermal,49.812
1780560169.9342093,,,gpu-thermal,49.906
1780560169.9342093,,,soc0-thermal,48.281
1780560169.9342093,,,soc1-thermal,47.75
1780560169.9342093,,,soc2-thermal,47.968
1780560169.9342093,,,tj-thermal,50.062
1780560170.0403712,VDD_IN,4896.384,,
1780560170.0403712,VDD_CPU_GPU_CV,1033.344,,
1780560170.0403712,VDD_SOC,1470.528,,
1780560170.0403712,,,cpu-thermal,50.0
1780560170.0403712,,,gpu-thermal,50.281
1780560170.0403712,,,soc0-thermal,48.25
1780560170.0403712,,,soc1-thermal,47.781
1780560170.0403712,,,soc2-thermal,47.843
1780560170.0403712,,,tj-thermal,50.0
1780560170.1464972,VDD_IN,4856.576,,
1780560170.1464972,VDD_CPU_GPU_CV,1033.344,,
1780560170.1464972,VDD_SOC,1472.896,,
1780560170.1464972,,,cpu-thermal,49.531
1780560170.1464972,,,gpu-thermal,50.156
1780560170.1464972,,,soc0-thermal,48.312
1780560170.1464972,,,soc1-thermal,47.75
1780560170.1464972,,,soc2-thermal,47.812
1780560170.1464972,,,tj-thermal,49.812
1780560170.2527392,VDD_IN,4856.576,,
1780560170.2527392,VDD_CPU_GPU_CV,995.2,,
1780560170.2527392,VDD_SOC,1472.896,,
1780560170.2527392,,,cpu-thermal,49.625
1780560170.2527392,,,gpu-thermal,49.875
1780560170.2527392,,,soc0-thermal,48.187
1780560170.2527392,,,soc1-thermal,47.687
1780560170.2527392,,,soc2-thermal,47.781
1780560170.2527392,,,tj-thermal,49.843
1780560170.3588617,VDD_IN,4744.768,,
1780560170.3588617,VDD_CPU_GPU_CV,915.584,,
1780560170.3588617,VDD_SOC,1435.392,,
1780560170.3588617,,,cpu-thermal,49.687
1780560170.3588617,,,gpu-thermal,49.812
1780560170.3588617,,,soc0-thermal,48.125
1780560170.3588617,,,soc1-thermal,47.75
1780560170.3588617,,,soc2-thermal,47.75
1780560170.3588617,,,tj-thermal,49.812
1780560170.4647522,VDD_IN,4665.024,,
1780560170.4647522,VDD_CPU_GPU_CV,877.184,,
1780560170.4647522,VDD_SOC,1435.392,,
1780560170.4647522,,,cpu-thermal,49.781
1780560170.4647522,,,gpu-thermal,49.75
1780560170.4647522,,,soc0-thermal,48.25
1780560170.4647522,,,soc1-thermal,47.656
1780560170.4647522,,,soc2-thermal,47.812
1780560170.4647522,,,tj-thermal,49.75
1780560170.570592,VDD_IN,4704.896,,
1780560170.570592,VDD_CPU_GPU_CV,877.184,,
1780560170.570592,VDD_SOC,1435.392,,
1780560170.570592,,,cpu-thermal,49.562
1780560170.570592,,,gpu-thermal,49.75
1780560170.570592,,,soc0-thermal,48.125
1780560170.570592,,,soc1-thermal,47.687
1780560170.570592,,,soc2-thermal,47.781
1780560170.570592,,,tj-thermal,49.75
1780560170.6768568,VDD_IN,4704.896,,
1780560170.6768568,VDD_CPU_GPU_CV,917.056,,
1780560170.6768568,VDD_SOC,1435.392,,
1780560170.6768568,,,cpu-thermal,49.625
1780560170.6768568,,,gpu-thermal,50.062
1780560170.6768568,,,soc0-thermal,48.093
1780560170.6768568,,,soc1-thermal,47.718
1780560170.6768568,,,soc2-thermal,47.843
1780560170.6768568,,,tj-thermal,50.062
1780560170.7832863,VDD_IN,4744.768,,
1780560170.7832863,VDD_CPU_GPU_CV,955.392,,
1780560170.7832863,VDD_SOC,1435.392,,
1780560170.7832863,,,cpu-thermal,49.5
1780560170.7832863,,,gpu-thermal,49.906
1780560170.7832863,,,soc0-thermal,48.218
1780560170.7832863,,,soc1-thermal,47.625
1780560170.7832863,,,soc2-thermal,47.625
1780560170.7832863,,,tj-thermal,49.906
1780560170.8895898,VDD_IN,4784.64,,
1780560170.8895898,VDD_CPU_GPU_CV,955.392,,
1780560170.8895898,VDD_SOC,1435.392,,
1780560170.8895898,,,cpu-thermal,49.468
1780560170.8895898,,,gpu-thermal,49.812
1780560170.8895898,,,soc0-thermal,48.187
1780560170.8895898,,,soc1-thermal,47.625
1780560170.8895898,,,soc2-thermal,47.656
1780560170.8895898,,,tj-thermal,49.812
1780560170.9957628,VDD_IN,4784.64,,
1780560170.9957628,VDD_CPU_GPU_CV,955.392,,
1780560170.9957628,VDD_SOC,1435.392,,
1780560170.9957628,,,cpu-thermal,49.531
1780560170.9957628,,,gpu-thermal,49.718
1780560170.9957628,,,soc0-thermal,48.093
1780560170.9957628,,,soc1-thermal,47.75
1780560170.9957628,,,soc2-thermal,47.75
1780560170.9957628,,,tj-thermal,49.843
1780560171.1023104,VDD_IN,4784.64,,
1780560171.1023104,VDD_CPU_GPU_CV,955.392,,
1780560171.1023104,VDD_SOC,1435.392,,
1780560171.1023104,,,cpu-thermal,49.406
1780560171.1023104,,,gpu-thermal,49.656
1780560171.1023104,,,soc0-thermal,48.156
1780560171.1023104,,,soc1-thermal,47.843
1780560171.1023104,,,soc2-thermal,47.687
1780560171.1023104,,,tj-thermal,49.656
1780560171.2084115,VDD_IN,4784.64,,
1780560171.2084115,VDD_CPU_GPU_CV,956.928,,
1780560171.2084115,VDD_SOC,1435.392,,
1780560171.2084115,,,cpu-thermal,49.406
1780560171.2084115,,,gpu-thermal,50.093
1780560171.2084115,,,soc0-thermal,48.187
1780560171.2084115,,,soc1-thermal,47.562
1780560171.2084115,,,soc2-thermal,47.718
1780560171.2084115,,,tj-thermal,50.093
1780560171.3145387,VDD_IN,4744.768,,
1780560171.3145387,VDD_CPU_GPU_CV,917.056,,
1780560171.3145387,VDD_SOC,1435.392,,
1780560171.3145387,,,cpu-thermal,49.5
1780560171.3145387,,,gpu-thermal,49.937
1780560171.3145387,,,soc0-thermal,48.031
1780560171.3145387,,,soc1-thermal,47.562
1780560171.3145387,,,soc2-thermal,47.687
1780560171.3145387,,,tj-thermal,49.937
1780560171.4205158,VDD_IN,4672.512,,
1780560171.4205158,VDD_CPU_GPU_CV,877.184,,
1780560171.4205158,VDD_SOC,1437.696,,
1780560171.4205158,,,cpu-thermal,49.75
1780560171.4205158,,,gpu-thermal,49.593
1780560171.4205158,,,soc0-thermal,48.125
1780560171.4205158,,,soc1-thermal,47.593
1780560171.4205158,,,soc2-thermal,47.718
1780560171.4205158,,,tj-thermal,49.812
1780560171.5262449,VDD_IN,4632.576,,
1780560171.5262449,VDD_CPU_GPU_CV,877.184,,
1780560171.5262449,VDD_SOC,1437.696,,
1780560171.5262449,,,cpu-thermal,49.281
1780560171.5262449,,,gpu-thermal,50.0
1780560171.5262449,,,soc0-thermal,48.156
1780560171.5262449,,,soc1-thermal,47.562
1780560171.5262449,,,soc2-thermal,47.656
1780560171.5262449,,,tj-thermal,49.718
1780560171.632511,VDD_IN,4672.512,,
1780560171.632511,VDD_CPU_GPU_CV,877.184,,
1780560171.632511,VDD_SOC,1435.392,,
1780560171.632511,,,cpu-thermal,49.5
1780560171.632511,,,gpu-thermal,49.843
1780560171.632511,,,soc0-thermal,48.0
1780560171.632511,,,soc1-thermal,47.562
1780560171.632511,,,soc2-thermal,47.718
1780560171.632511,,,tj-thermal,49.625
1780560171.738539,VDD_IN,4704.896,,
1780560171.738539,VDD_CPU_GPU_CV,917.056,,
1780560171.738539,VDD_SOC,1435.392,,
1780560171.738539,,,cpu-thermal,49.562
1780560171.738539,,,gpu-thermal,49.75
1780560171.738539,,,soc0-thermal,48.093
1780560171.738539,,,soc1-thermal,47.75
1780560171.738539,,,soc2-thermal,47.656
1780560171.738539,,,tj-thermal,49.562
1780560171.8446395,VDD_IN,4744.768,,
1780560171.8446395,VDD_CPU_GPU_CV,917.056,,
1780560171.8446395,VDD_SOC,1435.392,,
1780560171.8446395,,,cpu-thermal,49.375
1780560171.8446395,,,gpu-thermal,49.687
1780560171.8446395,,,soc0-thermal,48.093
1780560171.8446395,,,soc1-thermal,47.75
1780560171.8446395,,,soc2-thermal,47.593
1780560171.8446395,,,tj-thermal,49.687
1780560171.9508538,VDD_IN,4744.768,,
1780560171.9508538,VDD_CPU_GPU_CV,956.928,,
1780560171.9508538,VDD_SOC,1435.392,,
1780560171.9508538,,,cpu-thermal,49.312
1780560171.9508538,,,gpu-thermal,49.687
1780560171.9508538,,,soc0-thermal,47.906
1780560171.9508538,,,soc1-thermal,47.593
1780560171.9508538,,,soc2-thermal,47.687
1780560171.9508538,,,tj-thermal,49.687
1780560172.0570483,VDD_IN,4744.768,,
1780560172.0570483,VDD_CPU_GPU_CV,956.928,,
1780560172.0570483,VDD_SOC,1435.392,,
1780560172.0570483,,,cpu-thermal,49.406
1780560172.0570483,,,gpu-thermal,50.125
1780560172.0570483,,,soc0-thermal,47.937
1780560172.0570483,,,soc1-thermal,47.593
1780560172.0570483,,,soc2-thermal,47.781
1780560172.0570483,,,tj-thermal,50.125
1780560172.163111,VDD_IN,4744.768,,
1780560172.163111,VDD_CPU_GPU_CV,956.928,,
1780560172.163111,VDD_SOC,1435.392,,
1780560172.163111,,,cpu-thermal,49.281
1780560172.163111,,,gpu-thermal,49.812
1780560172.163111,,,soc0-thermal,48.0
1780560172.163111,,,soc1-thermal,47.75
1780560172.163111,,,soc2-thermal,47.625
1780560172.163111,,,tj-thermal,49.812
1780560172.2693737,VDD_IN,4744.768,,
1780560172.2693737,VDD_CPU_GPU_CV,956.928,,
1780560172.2693737,VDD_SOC,1435.392,,
1780560172.2693737,,,cpu-thermal,49.281
1780560172.2693737,,,gpu-thermal,49.687
1780560172.2693737,,,soc0-thermal,48.062
1780560172.2693737,,,soc1-thermal,47.468
1780560172.2693737,,,soc2-thermal,47.562
1780560172.2693737,,,tj-thermal,49.687
1780560172.37538,VDD_IN,4672.512,,
1780560172.37538,VDD_CPU_GPU_CV,877.184,,
1780560172.37538,VDD_SOC,1437.696,,
1780560172.37538,,,cpu-thermal,49.25
1780560172.37538,,,gpu-thermal,49.656
1780560172.37538,,,soc0-thermal,48.0
1780560172.37538,,,soc1-thermal,47.5
1780560172.37538,,,soc2-thermal,47.625
1780560172.37538,,,tj-thermal,49.656
1780560172.48113,VDD_IN,4632.576,,
1780560172.48113,VDD_CPU_GPU_CV,837.312,,
1780560172.48113,VDD_SOC,1437.696,,
1780560172.48113,,,cpu-thermal,49.218
1780560172.48113,,,gpu-thermal,49.5
1780560172.48113,,,soc0-thermal,48.031
1780560172.48113,,,soc1-thermal,47.625
1780560172.48113,,,soc2-thermal,47.531
1780560172.48113,,,tj-thermal,49.5
1780560172.5874462,VDD_IN,4672.512,,
1780560172.5874462,VDD_CPU_GPU_CV,877.184,,
1780560172.5874462,VDD_SOC,1437.696,,
1780560172.5874462,,,cpu-thermal,49.25
1780560172.5874462,,,gpu-thermal,49.562
1780560172.5874462,,,soc0-thermal,48.125
1780560172.5874462,,,soc1-thermal,47.5
1780560172.5874462,,,soc2-thermal,47.562
1780560172.5874462,,,tj-thermal,49.562
1780560172.6935377,VDD_IN,4712.448,,
1780560172.6935377,VDD_CPU_GPU_CV,917.056,,
1780560172.6935377,VDD_SOC,1435.392,,
1780560172.6935377,,,cpu-thermal,49.406
1780560172.6935377,,,gpu-thermal,49.906
1780560172.6935377,,,soc0-thermal,48.031
1780560172.6935377,,,soc1-thermal,47.468
1780560172.6935377,,,soc2-thermal,47.593
1780560172.6935377,,,tj-thermal,49.906
1780560172.7996552,VDD_IN,4704.896,,
1780560172.7996552,VDD_CPU_GPU_CV,917.056,,
1780560172.7996552,VDD_SOC,1435.392,,
1780560172.7996552,,,cpu-thermal,49.562
1780560172.7996552,,,gpu-thermal,49.593
1780560172.7996552,,,soc0-thermal,47.937
1780560172.7996552,,,soc1-thermal,47.656
1780560172.7996552,,,soc2-thermal,47.656
1780560172.7996552,,,tj-thermal,49.75
1780560172.9058175,VDD_IN,4744.768,,
1780560172.9058175,VDD_CPU_GPU_CV,917.056,,
1780560172.9058175,VDD_SOC,1435.392,,
1780560172.9058175,,,cpu-thermal,49.656
1780560172.9058175,,,gpu-thermal,49.593
1780560172.9058175,,,soc0-thermal,48.062
1780560172.9058175,,,soc1-thermal,47.468
1780560172.9058175,,,soc2-thermal,47.531
1780560172.9058175,,,tj-thermal,49.687
1780560173.011763,VDD_IN,4744.768,,
1780560173.011763,VDD_CPU_GPU_CV,956.928,,
1780560173.011763,VDD_SOC,1435.392,,
1780560173.011763,,,cpu-thermal,49.312
1780560173.011763,,,gpu-thermal,49.812
1780560173.011763,,,soc0-thermal,47.875
1780560173.011763,,,soc1-thermal,47.468
1780560173.011763,,,soc2-thermal,47.562
1780560173.011763,,,tj-thermal,49.687
1780560173.1179368,VDD_IN,4744.768,,
1780560173.1179368,VDD_CPU_GPU_CV,955.392,,
1780560173.1179368,VDD_SOC,1435.392,,
1780560173.1179368,,,cpu-thermal,49.375
1780560173.1179368,,,gpu-thermal,49.75
1780560173.1179368,,,soc0-thermal,47.968
1780560173.1179368,,,soc1-thermal,47.562
1780560173.1179368,,,soc2-thermal,47.593
1780560173.1179368,,,tj-thermal,49.531
1780560173.2243526,VDD_IN,4744.768,,
1780560173.2243526,VDD_CPU_GPU_CV,955.392,,
1780560173.2243526,VDD_SOC,1435.392,,
1780560173.2243526,,,cpu-thermal,49.218
1780560173.2243526,,,gpu-thermal,49.562
1780560173.2243526,,,soc0-thermal,48.031
1780560173.2243526,,,soc1-thermal,47.625
1780560173.2243526,,,soc2-thermal,47.5
1780560173.2243526,,,tj-thermal,49.562
1780560173.3304129,VDD_IN,4665.024,,
1780560173.3304129,VDD_CPU_GPU_CV,877.184,,
1780560173.3304129,VDD_SOC,1435.392,,
1780560173.3304129,,,cpu-thermal,49.218
1780560173.3304129,,,gpu-thermal,49.562
1780560173.3304129,,,soc0-thermal,47.906
1780560173.3304129,,,soc1-thermal,47.375
1780560173.3304129,,,soc2-thermal,47.468
1780560173.3304129,,,tj-thermal,49.562
1780560173.4360895,VDD_IN,4632.576,,
1780560173.4360895,VDD_CPU_GPU_CV,837.312,,
1780560173.4360895,VDD_SOC,1437.696,,
1780560173.4360895,,,cpu-thermal,49.312
1780560173.4360895,,,gpu-thermal,49.531
1780560173.4360895,,,soc0-thermal,47.812
1780560173.4360895,,,soc1-thermal,47.5
1780560173.4360895,,,soc2-thermal,47.562
1780560173.4360895,,,tj-thermal,49.531
1780560173.5418282,VDD_IN,4672.512,,
1780560173.5418282,VDD_CPU_GPU_CV,877.184,,
1780560173.5418282,VDD_SOC,1435.392,,
1780560173.5418282,,,cpu-thermal,49.156
1780560173.5418282,,,gpu-thermal,49.906
1780560173.5418282,,,soc0-thermal,47.937
1780560173.5418282,,,soc1-thermal,47.562
1780560173.5418282,,,soc2-thermal,47.468
1780560173.5418282,,,tj-thermal,49.906
1780560173.6478076,VDD_IN,4665.024,,
1780560173.6478076,VDD_CPU_GPU_CV,877.184,,
1780560173.6478076,VDD_SOC,1435.392,,
1780560173.6478076,,,cpu-thermal,49.25
1780560173.6478076,,,gpu-thermal,49.687
1780560173.6478076,,,soc0-thermal,48.062
1780560173.6478076,,,soc1-thermal,47.718
1780560173.6478076,,,soc2-thermal,47.5
1780560173.6478076,,,tj-thermal,49.687
1780560173.7537966,VDD_IN,4704.896,,
1780560173.7537966,VDD_CPU_GPU_CV,917.056,,
1780560173.7537966,VDD_SOC,1435.392,,
1780560173.7537966,,,cpu-thermal,49.156
1780560173.7537966,,,gpu-thermal,49.656
1780560173.7537966,,,soc0-thermal,47.843
1780560173.7537966,,,soc1-thermal,47.406
1780560173.7537966,,,soc2-thermal,47.437
1780560173.7537966,,,tj-thermal,49.656
1780560173.86013,VDD_IN,4744.768,,
1780560173.86013,VDD_CPU_GPU_CV,917.056,,
1780560173.86013,VDD_SOC,1435.392,,
1780560173.86013,,,cpu-thermal,49.5
1780560173.86013,,,gpu-thermal,49.562
1780560173.86013,,,soc0-thermal,47.906
1780560173.86013,,,soc1-thermal,47.5
1780560173.86013,,,soc2-thermal,47.593
1780560173.86013,,,tj-thermal,49.562
1780560173.9664464,VDD_IN,4744.768,,
1780560173.9664464,VDD_CPU_GPU_CV,955.392,,
1780560173.9664464,VDD_SOC,1435.392,,
1780560173.9664464,,,cpu-thermal,49.125
1780560173.9664464,,,gpu-thermal,49.468
1780560173.9664464,,,soc0-thermal,47.937
1780560173.9664464,,,soc1-thermal,47.656
1780560173.9664464,,,soc2-thermal,47.562
1780560173.9664464,,,tj-thermal,49.468
1780560174.0727146,VDD_IN,4784.64,,
1780560174.0727146,VDD_CPU_GPU_CV,956.928,,
1780560174.0727146,VDD_SOC,1435.392,,
1780560174.0727146,,,cpu-thermal,49.343
1780560174.0727146,,,gpu-thermal,49.593
1780560174.0727146,,,soc0-thermal,48.0
1780560174.0727146,,,soc1-thermal,47.468
1780560174.0727146,,,soc2-thermal,47.625
1780560174.0727146,,,tj-thermal,49.875
1780560174.1788573,VDD_IN,4784.64,,
1780560174.1788573,VDD_CPU_GPU_CV,956.928,,
1780560174.1788573,VDD_SOC,1435.392,,
1780560174.1788573,,,cpu-thermal,49.343
1780560174.1788573,,,gpu-thermal,49.593
1780560174.1788573,,,soc0-thermal,47.843
1780560174.1788573,,,soc1-thermal,47.437
1780560174.1788573,,,soc2-thermal,47.562
1780560174.1788573,,,tj-thermal,49.718
1780560174.2855034,VDD_IN,4744.768,,
1780560174.2855034,VDD_CPU_GPU_CV,917.056,,
1780560174.2855034,VDD_SOC,1435.392,,
1780560174.2855034,,,cpu-thermal,49.406
1780560174.2855034,,,gpu-thermal,49.468
1780560174.2855034,,,soc0-thermal,47.906
1780560174.2855034,,,soc1-thermal,47.656
1780560174.2855034,,,soc2-thermal,47.468
1780560174.2855034,,,tj-thermal,49.687
1780560174.3916335,VDD_IN,4672.512,,
1780560174.3916335,VDD_CPU_GPU_CV,877.184,,
1780560174.3916335,VDD_SOC,1435.392,,
1780560174.3916335,,,cpu-thermal,49.125
1780560174.3916335,,,gpu-thermal,49.875
1780560174.3916335,,,soc0-thermal,48.0
1780560174.3916335,,,soc1-thermal,47.437
1780560174.3916335,,,soc2-thermal,47.468
1780560174.3916335,,,tj-thermal,49.468
1780560174.4973223,VDD_IN,4632.576,,
1780560174.4973223,VDD_CPU_GPU_CV,837.312,,
1780560174.4973223,VDD_SOC,1437.696,,
1780560174.4973223,,,cpu-thermal,49.281
1780560174.4973223,,,gpu-thermal,49.718
1780560174.4973223,,,soc0-thermal,47.812
1780560174.4973223,,,soc1-thermal,47.406
1780560174.4973223,,,soc2-thermal,47.531
1780560174.4973223,,,tj-thermal,49.5
1780560174.6037004,VDD_IN,4672.512,,
1780560174.6037004,VDD_CPU_GPU_CV,877.184,,
1780560174.6037004,VDD_SOC,1435.392,,
1780560174.6037004,,,cpu-thermal,49.156
1780560174.6037004,,,gpu-thermal,49.562
1780560174.6037004,,,soc0-thermal,47.875
